candidate_label,warmup_conflicts,family,base_instance_id,target_roles,rows,variants,repeats,reference_search_ok_frac,candidate_search_ok_frac,candidate_search_blowup_frac,candidate_cpu_only_win_frac,candidate_protocol_win_search_bad_frac,search_ok_frac_change_vs_reference,search_ok_lost_vs_reference_rows,search_ok_gained_vs_reference_rows,new_blowup_vs_reference_rows,adapter_cached_decisions_delta_reference_mean,adapter_cached_decisions_delta_candidate_mean,adapter_cached_decisions_delta_change_vs_reference_mean,adapter_cached_conflicts_delta_reference_mean,adapter_cached_conflicts_delta_candidate_mean,adapter_cached_conflicts_delta_change_vs_reference_mean,adapter_cached_final_cpu_delta_reference_mean,adapter_cached_final_cpu_delta_candidate_mean,adapter_cached_final_cpu_delta_change_vs_reference_mean,adapter_plain_protocol_delta_reference_mean,adapter_plain_protocol_delta_candidate_mean,adapter_plain_protocol_delta_change_vs_reference_mean,event_state_l2_sum_reference_mean,event_state_l2_sum_candidate_mean,event_state_l2_sum_change_vs_reference_mean,event_state_nonzero_vars_reference_mean,event_state_nonzero_vars_candidate_mean,event_state_nonzero_vars_change_vs_reference_mean
iter=50,1,php,php_p10_h9,hard_negative,9,3,3,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.4444444444444444,-0.3333333333333333,3,0,3,-29556.666666666668,-3460.6666666666665,26096.0,-25850.333333333332,-3713.0,22137.333333333332,-0.3622844444444444,-0.5025911111111111,-0.1403066666666667,-0.8447637695981463,-0.5001343126315541,0.3446294569665922,136.9733123779297,136.9733123779297,0.0,90.0,90.0,0.0
iter=50,1,php,php_p9_h8,anchor,9,3,3,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,-1917.6666666666667,-5991.666666666667,-4074.0,-1785.0,-5562.666666666667,-3777.6666666666665,-0.08458677777777773,-0.22590255555555552,-0.1413157777777778,0.17060724784280856,0.2527148700928952,0.08210762225008669,109.49154917399089,109.49154917399089,0.0,72.0,72.0,0.0
iter=50,1,random_3sat_control,random_3sat_control_v160_c704_seed2615,random_control,9,3,3,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0,0,0,672.6666666666666,661.0,-11.666666666666666,494.3333333333333,487.6666666666667,-6.666666666666667,0.002061666666666644,0.0017148888888888225,-0.0003467777777778218,0.3413540061805777,0.4549848724033833,0.11363086622280551,250.46484883626303,250.46484883626303,0.0,160.0,160.0,0.0
iter=50,1,random_3sat_control,random_3sat_control_v180_c760_seed3301,random_control,9,3,3,0.0,0.0,1.0,0.0,0.2222222222222222,0.0,0,0,0,40412.0,37563.0,-2849.0,35797.333333333336,33199.666666666664,-2597.6666666666665,0.5872858888888889,0.577806888888889,-0.009479000000000022,0.31903162516571415,0.40810979058210717,0.08907816541639303,291.29674275716144,291.29674275716144,0.0,180.0,180.0,0.0
iter=50,1,random_3sat_control,random_3sat_control_v220_c928_seed3303,random_control,9,3,3,0.0,0.0,1.0,0.0,0.5555555555555556,0.0,0,0,0,277.3333333333333,679.0,401.6666666666667,233.33333333333334,572.0,338.6666666666667,0.002860333333333344,0.007783666666666657,0.004923333333333311,-0.3219348718331523,-0.20940922961456254,0.11252564221858978,331.58192952473956,331.58192952473956,0.0,220.0,220.0,0.0
iter=50,1,random_3sat_control,random_3sat_control_v220_c942_seed3304,random_control,9,3,3,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,13873.0,12625.0,-1248.0,12218.0,11126.666666666666,-1091.3333333333333,0.18769733333333327,0.20246999999999996,0.014772666666666675,0.6387745871826279,0.7567003365453613,0.11792574936273353,323.7030029296875,323.7030029296875,0.0,220.0,220.0,0.0
iter=50,1,random_3sat_control,random_3sat_control_v260_c1097_seed3305,random_control,9,3,3,0.0,0.3333333333333333,0.6666666666666666,0.2222222222222222,0.6666666666666666,0.3333333333333333,0,3,0,34077.333333333336,6884.333333333333,-27193.0,29953.333333333332,5454.333333333333,-24499.0,0.6393210000000001,-0.1862704444444445,-0.8255914444444445,-3.086469606218285,-4.062507001293287,-0.9760373950750034,390.126953125,390.126953125,0.0,260.0,260.0,0.0
iter=50,1,random_3sat_control,random_3sat_control_v260_c1113_seed3306,random_control,9,3,3,0.0,0.0,1.0,0.1111111111111111,0.0,0.0,0,0,0,55015.333333333336,50140.333333333336,-4875.0,43529.666666666664,39158.0,-4371.666666666667,0.7958277777777778,0.47299111111111103,-0.3228366666666667,1.6161805504675442,1.4050352140900095,-0.2111453363775346,397.0021057128906,397.0021057128906,0.0,260.0,260.0,0.0
iter=50,1,random_3sat_control,random_3sat_control_v300_c1266_seed3307,random_control,9,3,3,0.0,0.0,1.0,0.0,0.7777777777777778,0.0,0,0,0,2524.0,2163.0,-361.0,2108.0,1752.0,-356.0,0.03172688888888889,0.025755999999999977,-0.005970888888888911,-0.5754527897060446,-0.8779828742665979,-0.3025300845605533,465.98126220703125,465.98126220703125,0.0,300.0,300.0,0.0
iter=50,1,subset_cardinality,subset_cardinality_bw10,other,9,3,3,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.1111111111111111,0.0,0.0,0,0,0,1.6666666666666667,1.6666666666666667,0.0,1.3333333333333333,1.0,-0.3333333333333333,0.0009277777777777667,0.0018214444444444335,0.0008936666666666668,0.5420739553442596,0.3049629245230754,-0.23711103082118434,62.71916198730469,62.71916198730469,0.0,41.0,41.0,0.0
iter=50,1,subset_cardinality,subset_cardinality_bw12,"subset_other_variant,subset_perm_failure",9,3,3,0.0,0.0,1.0,0.4444444444444444,0.0,0.0,0,0,0,26.333333333333332,15.0,-11.333333333333334,25.0,18.666666666666668,-6.333333333333333,0.0009445555555555556,0.00041277777777778903,-0.0005317777777777666,0.2562706068347692,0.21929924869781064,-0.036971358136958545,74.82396443684895,74.82396443684895,0.0,49.0,49.0,0.0
iter=50,1,subset_cardinality,subset_cardinality_bw8,other,9,3,3,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0,0,0,8.666666666666666,10.0,1.3333333333333333,7.666666666666667,8.333333333333334,0.6666666666666666,-2.011111111113335e-05,-0.00030033333333333333,-0.00028022222222220006,0.11258628533391815,0.1763579843140575,0.06377169898013933,53.19927215576172,53.19927215576172,0.0,33.0,33.0,0.0
iter=50,3,complete_coloring,k10_color9,hard_negative,9,3,3,0.0,0.3333333333333333,0.6666666666666666,0.2222222222222222,0.2222222222222222,0.3333333333333333,0,3,0,91650.33333333333,58549.666666666664,-33100.666666666664,87512.0,56740.666666666664,-30771.333333333332,0.4028544444444444,0.042607777777777724,-0.3602466666666667,0.08386452090736245,0.3179670862441592,0.23410256533679683,194.41254679361978,194.41254679361978,0.0,90.0,90.0,0.0
iter=50,3,complete_coloring,k8_color7,other,9,3,3,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,-444.6666666666667,-484.6666666666667,-40.0,-375.0,-420.3333333333333,-45.333333333333336,-0.013958777777777744,-0.011031111111111068,0.002927666666666678,0.09938327558783024,0.6483303402179943,0.5489470646301642,125.21592203776042,125.21592203776042,0.0,56.0,56.0,0.0
iter=50,3,complete_coloring,k9_color8,anchor,9,3,3,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,-3126.3333333333335,-3807.3333333333335,-681.0,-2760.3333333333335,-3400.6666666666665,-640.3333333333334,-0.14535177777777772,-0.2877464444444444,-0.1423946666666667,0.0032305212003389994,0.3982871422650085,0.39505662106466954,158.03121439615884,158.03121439615884,0.0,72.0,72.0,0.0
iter=50,3,php,php_p10_h9,hard_negative,9,3,3,0.0,0.3333333333333333,0.6666666666666666,0.1111111111111111,0.3333333333333333,0.3333333333333333,0,3,0,91650.33333333333,70967.66666666667,-20682.666666666668,87512.0,68118.66666666667,-19393.333333333332,0.4166144444444444,0.14995222222222218,-0.26666222222222224,0.11859159683446095,-0.04199288510274219,-0.16058448193720312,194.41254679361978,194.41254679361978,0.0,90.0,90.0,0.0
iter=50,3,php,php_p9_h8,anchor,9,3,3,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,-3126.3333333333335,-3807.3333333333335,-681.0,-2760.3333333333335,-3400.6666666666665,-640.3333333333334,-0.1321905555555555,-0.2473982222222222,-0.11520766666666667,0.004696073927197179,0.15536433161133523,0.15066825768413805,158.03121439615884,158.03121439615884,0.0,72.0,72.0,0.0
iter=50,3,random_3sat_control,random_3sat_control_v160_c704_seed2615,random_control,9,3,3,0.0,0.3333333333333333,0.6666666666666666,0.2222222222222222,0.0,0.3333333333333333,0,3,0,909.3333333333334,492.6666666666667,-416.6666666666667,677.0,281.3333333333333,-395.6666666666667,0.008675111111111088,0.0021515555555555446,-0.006523555555555545,0.1305214364141159,0.34284952071613073,0.2123280843020148,362.77410888671875,362.77410888671875,0.0,160.0,160.0,0.0
iter=50,3,random_3sat_control,random_3sat_control_v180_c760_seed3301,random_control,9,3,3,0.0,0.0,1.0,0.0,0.7777777777777778,0.0,0,0,0,14689.0,13097.666666666666,-1591.3333333333333,12776.0,11328.333333333334,-1447.6666666666667,0.15190122222222222,0.1660722222222222,0.014170999999999998,-0.21044609806997244,-0.14106114431738198,0.06938495375259048,430.8724365234375,430.8724365234375,0.0,180.0,180.0,0.0
iter=50,3,random_3sat_control,random_3sat_control_v220_c928_seed3303,random_control,9,3,3,0.0,0.0,1.0,0.2222222222222222,0.5555555555555556,0.0,0,0,0,321.0,306.0,-15.0,265.0,253.33333333333334,-11.666666666666666,0.004609777777777755,0.001950888888888889,-0.0026588888888888665,-0.40330852056072164,-0.3624790155700776,0.040829504990644,456.0174051920573,456.0174051920573,0.0,220.0,220.0,0.0
iter=50,3,random_3sat_control,random_3sat_control_v220_c942_seed3304,random_control,9,3,3,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,15194.0,14088.333333333334,-1105.6666666666667,13649.0,12638.333333333334,-1010.6666666666666,0.2116555555555555,0.2589843333333333,0.04732877777777779,0.2126937397010591,0.43598300489331615,0.22328926519225709,419.5413513183594,419.5413513183594,0.0,220.0,220.0,0.0
iter=50,3,random_3sat_control,random_3sat_control_v260_c1097_seed3305,random_control,9,3,3,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,-15828.0,-18311.0,-2483.0,-14791.333333333334,-16973.0,-2181.6666666666665,-0.45784166666666665,-0.6244791111111111,-0.16663744444444448,-3.8946728015925416,-4.892201785577152,-0.9975289839846094,493.8140055338542,493.8140055338542,0.0,260.0,260.0,0.0
iter=50,3,random_3sat_control,random_3sat_control_v260_c1113_seed3306,random_control,9,3,3,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,60044.333333333336,54869.666666666664,-5174.666666666667,48025.0,43396.666666666664,-4628.333333333333,0.613551111111111,0.8286677777777778,0.21511666666666673,1.0334567797030079,1.4514284497938617,0.41797167009085373,480.1115214029948,480.1115214029948,0.0,260.0,260.0,0.0
iter=50,3,random_3sat_control,random_3sat_control_v300_c1266_seed3307,random_control,9,3,3,0.0,0.0,1.0,0.0,0.6666666666666666,0.0,0,0,0,2558.6666666666665,2342.0,-216.66666666666666,2114.0,1921.3333333333333,-192.66666666666666,0.022970999999999988,0.03022699999999998,0.007255999999999988,-0.7829348932249282,-0.6561929053021934,0.1267419879227347,624.5980224609375,624.5980224609375,0.0,300.0,300.0,0.0
iter=50,3,subset_cardinality,subset_cardinality_bw10,other,9,3,3,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0,0,0,18.666666666666668,19.0,0.3333333333333333,3.0,4.666666666666667,1.6666666666666667,-0.00023833333333332218,0.0005414444444444222,0.0007797777777777444,0.10272304672024644,0.46457566435865555,0.3618526176384092,93.68310292561848,93.68310292561848,0.0,41.0,41.0,0.0
iter=50,3,subset_cardinality,subset_cardinality_bw12,"subset_other_variant,subset_perm_failure",9,3,3,0.0,0.0,1.0,0.1111111111111111,0.0,0.0,0,0,0,26.666666666666668,23.333333333333332,-3.3333333333333335,12.666666666666666,15.333333333333334,2.6666666666666665,-0.000353222222222189,0.0011693333333333221,0.001522555555555511,0.06035679922534354,0.25311753450632085,0.19276073528097737,103.64867909749348,103.64867909749348,0.0,49.0,49.0,0.0
iter=50,3,subset_cardinality,subset_cardinality_bw8,other,9,3,3,0.3333333333333333,0.0,1.0,0.5555555555555556,0.0,-0.3333333333333333,3,0,3,3.6666666666666665,13.0,9.333333333333334,0.3333333333333333,3.3333333333333335,3.0,0.0007300000000000111,0.0001896666666666556,-0.0005403333333333556,0.0371619975422885,0.1459713372494313,0.1088093397071428,78.4325180053711,78.4325180053711,0.0,33.0,33.0,0.0
iter=80,1,complete_coloring,k10_color9,hard_negative,9,3,3,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.1111111111111111,0.2222222222222222,-0.3333333333333333,3,0,3,-19274.0,4124.333333333333,23398.333333333332,-15695.666666666666,5013.0,20708.666666666668,-0.18443777777777756,-0.19450777777777795,-0.010070000000000344,-0.07157051328535162,0.1790196974167492,0.25059021070210086,136.9733123779297,136.9733123779297,0.0,90.0,90.0,0.0
iter=80,1,complete_coloring,k8_color7,other,9,3,3,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.1111111111111111,0.0,0.0,0,0,0,-140.0,-224.33333333333334,-84.33333333333333,-110.0,-183.33333333333334,-73.33333333333333,-0.006191333333333332,-0.0055056666666666665,0.0006856666666666663,0.8420751628334191,0.6590509361767505,-0.18302422665666876,84.77042134602864,84.77042134602864,0.0,56.0,56.0,0.0
iter=80,1,complete_coloring,k9_color8,anchor,9,3,3,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,-1917.6666666666667,-5486.666666666667,-3569.0,-1785.0,-5124.333333333333,-3339.3333333333335,-0.14853466666666662,-0.2615972222222222,-0.11306255555555553,0.5532167721413372,0.44782533676958747,-0.10539143537174984,109.49154917399089,109.49154917399089,0.0,72.0,72.0,0.0
iter=80,1,php,php_p10_h9,hard_negative,9,3,3,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.1111111111111111,0.3333333333333333,-0.3333333333333333,3,0,3,-29556.666666666668,4124.333333333333,33681.0,-25850.333333333332,5013.0,30863.333333333332,-0.3622844444444444,-0.14036666666666667,0.22191777777777777,-0.8447637695981463,-0.1046805069942007,0.7400832626039455,136.9733123779297,136.9733123779297,0.0,90.0,90.0,0.0
iter=80,1,php,php_p9_h8,anchor,9,3,3,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,-1917.6666666666667,-5680.666666666667,-3763.0,-1785.0,-5381.333333333333,-3596.3333333333335,-0.08458677777777773,-0.18762988888888887,-0.10304311111111114,0.17060724784280856,0.15285139005526563,-0.017755857787542923,109.49154917399089,109.49154917399089,0.0,72.0,72.0,0.0
iter=80,1,random_3sat_control,random_3sat_control_v160_c704_seed2615,random_control,9,3,3,0.0,0.0,1.0,0.4444444444444444,0.0,0.0,0,0,0,672.6666666666666,693.6666666666666,21.0,494.3333333333333,481.6666666666667,-12.666666666666666,0.002061666666666644,0.0016474444444444334,-0.0004142222222222108,0.3413540061805777,0.22796521803118117,-0.11338878814939655,250.46484883626303,250.46484883626303,0.0,160.0,160.0,0.0
iter=80,1,random_3sat_control,random_3sat_control_v180_c760_seed3301,random_control,9,3,3,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0,0,0,40412.0,38869.333333333336,-1542.6666666666667,35797.333333333336,34267.0,-1530.3333333333333,0.5872858888888889,0.6245598888888888,0.037274,0.31903162516571415,0.17317535751920277,-0.14585626764651138,291.29674275716144,291.29674275716144,0.0,180.0,180.0,0.0
iter=80,1,random_3sat_control,random_3sat_control_v220_c928_seed3303,random_control,9,3,3,0.0,0.0,1.0,0.1111111111111111,0.6666666666666666,0.0,0,0,0,277.3333333333333,658.6666666666666,381.3333333333333,233.33333333333334,558.6666666666666,325.3333333333333,0.002860333333333344,0.006525777777777745,0.0036654444444444,-0.3219348718331523,-0.5166474288570417,-0.19471255702388948,331.58192952473956,331.58192952473956,0.0,220.0,220.0,0.0
iter=80,1,random_3sat_control,random_3sat_control_v220_c942_seed3304,random_control,9,3,3,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,13873.0,13824.0,-49.0,12218.0,12257.666666666666,39.666666666666664,0.18769733333333327,0.27920033333333333,0.09150300000000003,0.6387745871826279,0.30186212273599705,-0.33691246444663075,323.7030029296875,323.7030029296875,0.0,220.0,220.0,0.0
iter=80,1,random_3sat_control,random_3sat_control_v260_c1097_seed3305,random_control,9,3,3,0.0,0.0,1.0,0.2222222222222222,1.0,0.0,0,0,0,34077.333333333336,20096.0,-13981.333333333334,29953.333333333332,17504.666666666668,-12448.666666666666,0.6393210000000001,0.3037311111111112,-0.33558988888888897,-3.086469606218285,-4.077009145981616,-0.9905395397633314,390.126953125,390.126953125,0.0,260.0,260.0,0.0
iter=80,1,random_3sat_control,random_3sat_control_v260_c1113_seed3306,random_control,9,3,3,0.0,0.0,1.0,0.0,0.1111111111111111,0.0,0,0,0,55015.333333333336,40761.0,-14254.333333333334,43529.666666666664,30883.333333333332,-12646.333333333334,0.7958277777777778,0.38645444444444443,-0.4093733333333333,1.6161805504675442,1.0194866572344767,-0.5966938932330675,397.0021057128906,397.0021057128906,0.0,260.0,260.0,0.0
iter=80,1,random_3sat_control,random_3sat_control_v300_c1266_seed3307,random_control,9,3,3,0.0,0.0,1.0,0.0,0.8888888888888888,0.0,0,0,0,2524.0,2531.3333333333335,7.333333333333333,2108.0,2098.3333333333335,-9.666666666666666,0.03172688888888889,0.033047111111111103,0.0013202222222222111,-0.5754527897060446,-0.9619189269557994,-0.38646613724975465,465.98126220703125,465.98126220703125,0.0,300.0,300.0,0.0
iter=80,1,subset_cardinality,subset_cardinality_bw10,other,9,3,3,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.0,0.0,0,0,0,1.6666666666666667,4.666666666666667,3.0,1.3333333333333333,4.333333333333333,3.0,0.0009277777777777667,-3.144444444443334e-05,-0.0009592222222222001,0.5420739553442596,0.21915244274099666,-0.3229215126032631,62.71916198730469,62.71916198730469,0.0,41.0,41.0,0.0
iter=80,1,subset_cardinality,subset_cardinality_bw12,"subset_other_variant,subset_perm_failure",9,3,3,0.0,0.0,1.0,0.4444444444444444,0.0,0.0,0,0,0,26.333333333333332,1.0,-25.333333333333332,25.0,7.0,-18.0,0.0009445555555555556,-2.677777777776666e-05,-0.0009713333333333221,0.2562706068347692,0.1627898354888028,-0.09348077134596638,74.82396443684895,74.82396443684895,0.0,49.0,49.0,0.0
iter=80,1,subset_cardinality,subset_cardinality_bw8,other,9,3,3,0.0,0.0,1.0,0.7777777777777778,0.0,0.0,0,0,0,8.666666666666666,8.333333333333334,-0.3333333333333333,7.666666666666667,8.0,0.3333333333333333,-2.011111111113335e-05,-0.0006383333333333445,-0.0006182222222222112,0.11258628533391815,0.1341848672798143,0.021598581945896138,53.19927215576172,53.19927215576172,0.0,33.0,33.0,0.0
iter=80,3,complete_coloring,k10_color9,hard_negative,9,3,3,0.0,0.0,1.0,0.8888888888888888,0.2222222222222222,0.0,0,0,0,91650.33333333333,48296.0,-43354.333333333336,87512.0,47424.666666666664,-40087.333333333336,0.4028544444444444,-0.2728333333333333,-0.6756877777777777,0.08386452090736245,0.5804346478922963,0.49657012698493375,194.41254679361978,194.41254679361978,0.0,90.0,90.0,0.0
iter=80,3,complete_coloring,k8_color7,other,9,3,3,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,-444.6666666666667,-372.3333333333333,72.33333333333333,-375.0,-323.3333333333333,51.666666666666664,-0.013958777777777744,-0.02044199999999999,-0.006483222222222244,0.09938327558783024,1.0192066381683216,0.9198233625804915,125.21592203776042,125.21592203776042,0.0,56.0,56.0,0.0
iter=80,3,complete_coloring,k9_color8,anchor,9,3,3,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,-3126.3333333333335,-3562.0,-435.6666666666667,-2760.3333333333335,-3233.0,-472.6666666666667,-0.14535177777777772,-0.28214422222222224,-0.13679244444444447,0.0032305212003389994,0.7026553707876272,0.699424849587288,158.03121439615884,158.03121439615884,0.0,72.0,72.0,0.0
iter=80,3,php,php_p10_h9,hard_negative,9,3,3,0.0,0.0,1.0,0.7777777777777778,0.4444444444444444,0.0,0,0,0,91650.33333333333,48296.0,-43354.333333333336,87512.0,47424.666666666664,-40087.333333333336,0.4166144444444444,-0.29812000000000005,-0.7147344444444445,0.11859159683446095,-0.008770414090487646,-0.1273620109249486,194.41254679361978,194.41254679361978,0.0,90.0,90.0,0.0
iter=80,3,php,php_p9_h8,anchor,9,3,3,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,-3126.3333333333335,-3562.0,-435.6666666666667,-2760.3333333333335,-3233.0,-472.6666666666667,-0.1321905555555555,-0.281991,-0.14980044444444446,0.004696073927197179,0.29220717643444405,0.2875111025072469,158.03121439615884,158.03121439615884,0.0,72.0,72.0,0.0
iter=80,3,random_3sat_control,random_3sat_control_v160_c704_seed2615,random_control,9,3,3,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0,0,0,909.3333333333334,409.6666666666667,-499.6666666666667,677.0,243.0,-434.0,0.008675111111111088,-0.0032915555555555445,-0.011966666666666632,0.1305214364141159,0.27489537764696936,0.14437394123285344,362.77410888671875,362.77410888671875,0.0,160.0,160.0,0.0
iter=80,3,random_3sat_control,random_3sat_control_v180_c760_seed3301,random_control,9,3,3,0.0,0.0,1.0,0.0,0.8888888888888888,0.0,0,0,0,14689.0,13584.666666666666,-1104.3333333333333,12776.0,11806.666666666666,-969.3333333333334,0.15190122222222222,0.17126222222222218,0.019360999999999965,-0.21044609806997244,-0.27969233436575863,-0.06924623629578613,430.8724365234375,430.8724365234375,0.0,180.0,180.0,0.0
iter=80,3,random_3sat_control,random_3sat_control_v220_c928_seed3303,random_control,9,3,3,0.0,0.0,1.0,0.2222222222222222,0.6666666666666666,0.0,0,0,0,321.0,324.3333333333333,3.3333333333333335,265.0,274.6666666666667,9.666666666666666,0.004609777777777755,0.0036738888888889,-0.0009358888888888557,-0.40330852056072164,-0.529592334642523,-0.12628381408180125,456.0174051920573,456.0174051920573,0.0,220.0,220.0,0.0
iter=80,3,random_3sat_control,random_3sat_control_v220_c942_seed3304,random_control,9,3,3,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,15194.0,14524.666666666666,-669.3333333333334,13649.0,12976.0,-673.0,0.2116555555555555,0.1684813333333333,-0.043174222222222225,0.2126937397010591,0.2453304368534088,0.03263669715234973,419.5413513183594,419.5413513183594,0.0,220.0,220.0,0.0
iter=80,3,random_3sat_control,random_3sat_control_v260_c1097_seed3305,random_control,9,3,3,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,-15828.0,-10347.0,5481.0,-14791.333333333334,-9936.666666666666,4854.666666666667,-0.45784166666666665,-0.48626311111111115,-0.028421444444444468,-3.8946728015925416,-4.7995018110110435,-0.9048290094185005,493.8140055338542,493.8140055338542,0.0,260.0,260.0,0.0
iter=80,3,random_3sat_control,random_3sat_control_v260_c1113_seed3306,random_control,9,3,3,0.0,0.0,1.0,0.2222222222222222,0.1111111111111111,0.0,0,0,0,60044.333333333336,44119.666666666664,-15924.666666666666,48025.0,34001.666666666664,-14023.333333333334,0.613551111111111,0.18173666666666677,-0.4318144444444443,1.0334567797030079,0.992034627144489,-0.04142215255851907,480.1115214029948,480.1115214029948,0.0,260.0,260.0,0.0
iter=80,3,random_3sat_control,random_3sat_control_v300_c1266_seed3307,random_control,9,3,3,0.0,0.0,1.0,0.0,0.8888888888888888,0.0,0,0,0,2558.6666666666665,2307.6666666666665,-251.0,2114.0,1909.3333333333333,-204.66666666666666,0.022970999999999988,0.0287693333333333,0.005798333333333312,-0.7829348932249282,-0.9580936760969426,-0.17515878287201464,624.5980224609375,624.5980224609375,0.0,300.0,300.0,0.0
iter=80,3,subset_cardinality,subset_cardinality_bw10,other,9,3,3,0.0,0.0,1.0,0.4444444444444444,0.0,0.0,0,0,0,18.666666666666668,19.0,0.3333333333333333,3.0,2.6666666666666665,-0.3333333333333333,-0.00023833333333332218,-0.00026900000000002226,-3.0666666666700056e-05,0.10272304672024644,0.21870092590253218,0.1159778791822857,93.68310292561848,93.68310292561848,0.0,41.0,41.0,0.0
iter=80,3,subset_cardinality,subset_cardinality_bw12,"subset_other_variant,subset_perm_failure",9,3,3,0.0,0.0,1.0,0.4444444444444444,0.0,0.0,0,0,0,26.666666666666668,23.666666666666668,-3.0,12.666666666666666,17.0,4.333333333333333,-0.000353222222222189,0.0003695555555555667,0.0007227777777777555,0.06035679922534354,0.12489576088705319,0.06453896166170965,103.64867909749348,103.64867909749348,0.0,49.0,49.0,0.0
iter=80,3,subset_cardinality,subset_cardinality_bw8,other,9,3,3,0.3333333333333333,0.0,1.0,0.6666666666666666,0.0,-0.3333333333333333,3,0,3,3.6666666666666665,13.0,9.333333333333334,0.3333333333333333,3.3333333333333335,3.0,0.0007300000000000111,-0.0003122222222222222,-0.0010422222222222332,0.0371619975422885,0.0781177981164587,0.04095580057417021,78.4325180053711,78.4325180053711,0.0,33.0,33.0,0.0
v1_2_iter15,1,complete_coloring,k10_color9,hard_negative,9,3,3,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.2222222222222222,0.0,0,0,0,-19274.0,-19274.0,0.0,-15695.666666666666,-15695.666666666666,0.0,-0.18443777777777756,-0.18443777777777756,0.0,-0.07157051328535162,-0.07157051328535162,0.0,136.9733123779297,136.9733123779297,0.0,90.0,90.0,0.0
v1_2_iter15,1,complete_coloring,k8_color7,other,9,3,3,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.2222222222222222,0.0,0.0,0,0,0,-140.0,-140.0,0.0,-110.0,-110.0,0.0,-0.006191333333333332,-0.006191333333333332,0.0,0.8420751628334191,0.8420751628334191,0.0,84.77042134602864,84.77042134602864,0.0,56.0,56.0,0.0
v1_2_iter15,1,complete_coloring,k9_color8,anchor,9,3,3,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,-1917.6666666666667,-1917.6666666666667,0.0,-1785.0,-1785.0,0.0,-0.14853466666666662,-0.14853466666666662,0.0,0.5532167721413372,0.5532167721413372,0.0,109.49154917399089,109.49154917399089,0.0,72.0,72.0,0.0
v1_2_iter15,1,php,php_p10_h9,hard_negative,9,3,3,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,0,0,0,-29556.666666666668,-29556.666666666668,0.0,-25850.333333333332,-25850.333333333332,0.0,-0.3622844444444444,-0.3622844444444444,0.0,-0.8447637695981463,-0.8447637695981463,0.0,136.9733123779297,136.9733123779297,0.0,90.0,90.0,0.0
v1_2_iter15,1,php,php_p9_h8,anchor,9,3,3,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,-1917.6666666666667,-1917.6666666666667,0.0,-1785.0,-1785.0,0.0,-0.08458677777777773,-0.08458677777777773,0.0,0.17060724784280856,0.17060724784280856,0.0,109.49154917399089,109.49154917399089,0.0,72.0,72.0,0.0
v1_2_iter15,1,random_3sat_control,random_3sat_control_v160_c704_seed2615,random_control,9,3,3,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0,0,0,672.6666666666666,672.6666666666666,0.0,494.3333333333333,494.3333333333333,0.0,0.002061666666666644,0.002061666666666644,0.0,0.3413540061805777,0.3413540061805777,0.0,250.46484883626303,250.46484883626303,0.0,160.0,160.0,0.0
v1_2_iter15,1,random_3sat_control,random_3sat_control_v180_c760_seed3301,random_control,9,3,3,0.0,0.0,1.0,0.0,0.2222222222222222,0.0,0,0,0,40412.0,40412.0,0.0,35797.333333333336,35797.333333333336,0.0,0.5872858888888889,0.5872858888888889,0.0,0.31903162516571415,0.31903162516571415,0.0,291.29674275716144,291.29674275716144,0.0,180.0,180.0,0.0
