candidate_label,warmup_conflicts,family,base_instance_id,variant,repeat_id,target_role,reference_search_ok,candidate_search_ok,search_ok_lost_vs_reference,search_ok_gained_vs_reference,candidate_search_blowup,candidate_cpu_only_win,protocol_win_search_bad_candidate,adapter_cached_decisions_delta_reference,adapter_cached_decisions_delta_candidate,adapter_cached_decisions_delta_change_vs_reference,adapter_cached_conflicts_delta_reference,adapter_cached_conflicts_delta_candidate,adapter_cached_conflicts_delta_change_vs_reference,adapter_cached_final_cpu_delta_reference,adapter_cached_final_cpu_delta_candidate,adapter_cached_final_cpu_delta_change_vs_reference,adapter_plain_protocol_delta_candidate
iter=115,1,random_3sat_control,random_3sat_control_v220_c928_seed3303,perm_seed1731,0,random_control,False,False,False,False,True,False,False,284.0,932.0,648.0,241.0,771.0,530.0,-0.000968,0.0035049999999999,0.0044729999999999,2.323147233015239
iter=115,1,random_3sat_control,random_3sat_control_v220_c928_seed3303,perm_seed1731,1,random_control,False,False,False,False,True,False,False,284.0,932.0,648.0,241.0,771.0,530.0,-0.000712,0.0091399999999999,0.009851999999999899,0.1859103343538045
iter=115,1,random_3sat_control,random_3sat_control_v220_c928_seed3303,perm_seed1731,2,random_control,False,False,False,False,True,False,False,284.0,932.0,648.0,241.0,771.0,530.0,-0.0011819999999999,0.0084619999999999,0.0096439999999998,1.8569095223385097
iter=115,1,random_3sat_control,random_3sat_control_v220_c942_seed3304,base,0,random_control,False,False,False,False,True,False,False,13424.0,13542.0,118.0,11813.0,12085.0,272.0,0.154279,0.087841,-0.066438,0.317669203861177
iter=115,1,random_3sat_control,random_3sat_control_v220_c942_seed3304,base,1,random_control,False,False,False,False,True,False,False,13424.0,13542.0,118.0,11813.0,12085.0,272.0,0.199903,0.0485949999999999,-0.1513080000000001,0.310606784409523
iter=115,1,random_3sat_control,random_3sat_control_v220_c942_seed3304,base,2,random_control,False,False,False,False,True,False,False,13424.0,13542.0,118.0,11813.0,12085.0,272.0,0.13138,0.171049,0.03966900000000001,0.662623572320342
iter=115,1,random_3sat_control,random_3sat_control_v220_c942_seed3304,perm_seed1730,0,random_control,False,False,False,False,True,False,False,14985.0,13398.0,-1587.0,13207.0,11658.0,-1549.0,0.2207869999999999,0.1583169999999999,-0.06247,0.298271939162016
iter=115,1,random_3sat_control,random_3sat_control_v220_c942_seed3304,perm_seed1730,1,random_control,False,False,False,False,True,False,False,14985.0,13398.0,-1587.0,13207.0,11658.0,-1549.0,0.240149,0.141092,-0.099057,0.309228111292839
iter=115,1,random_3sat_control,random_3sat_control_v220_c942_seed3304,perm_seed1730,2,random_control,False,False,False,False,True,False,False,14985.0,13398.0,-1587.0,13207.0,11658.0,-1549.0,0.1761329999999999,0.143236,-0.0328969999999999,0.6448781205439568
iter=115,1,random_3sat_control,random_3sat_control_v220_c942_seed3304,perm_seed1731,0,random_control,False,False,False,False,True,False,False,13210.0,14474.0,1264.0,11634.0,12942.0,1308.0,0.1987449999999999,0.1386159999999999,-0.06012899999999999,0.2638932724937796
