candidate_label,warmup_conflicts,family,base_instance_id,variant,repeat_id,target_role,reference_search_ok,candidate_search_ok,search_ok_lost_vs_reference,search_ok_gained_vs_reference,candidate_search_blowup,candidate_cpu_only_win,protocol_win_search_bad_candidate,adapter_cached_decisions_delta_reference,adapter_cached_decisions_delta_candidate,adapter_cached_decisions_delta_change_vs_reference,adapter_cached_conflicts_delta_reference,adapter_cached_conflicts_delta_candidate,adapter_cached_conflicts_delta_change_vs_reference,adapter_cached_final_cpu_delta_reference,adapter_cached_final_cpu_delta_candidate,adapter_cached_final_cpu_delta_change_vs_reference,adapter_plain_protocol_delta_candidate
iter=115,3,complete_coloring,k9_color8,perm_seed1730,1,anchor,True,True,False,False,False,False,False,-2367.0,-1638.0,729.0,-2177.0,-1863.0,314.0,-0.170928,-0.364303,-0.193375,0.4022385237531065
iter=115,3,complete_coloring,k9_color8,perm_seed1730,2,anchor,True,True,False,False,False,False,False,-2367.0,-1638.0,729.0,-2177.0,-1863.0,314.0,-0.170685,-0.410191,-0.23950599999999997,0.2014473206487297
iter=115,3,complete_coloring,k9_color8,perm_seed1731,0,anchor,True,True,False,False,False,False,False,-5308.0,-5259.0,49.0,-4752.0,-4522.0,230.0,-0.169721,-0.3957549999999999,-0.2260339999999999,0.1638443859877586
iter=115,3,complete_coloring,k9_color8,perm_seed1731,1,anchor,True,True,False,False,False,False,False,-5308.0,-5259.0,49.0,-4752.0,-4522.0,230.0,-0.151109,-0.409095,-0.257986,0.0698440280817747
iter=115,3,complete_coloring,k9_color8,perm_seed1731,2,anchor,True,True,False,False,False,False,False,-5308.0,-5259.0,49.0,-4752.0,-4522.0,230.0,-0.1801519999999999,-0.37137,-0.19121800000000008,0.0021651325051784
iter=115,3,php,php_p9_h8,base,0,anchor,True,True,False,False,False,False,False,-1704.0,-2673.0,-969.0,-1352.0,-2404.0,-1052.0,-0.076527,-0.23106,-0.15453299999999998,0.0482216368453504
iter=115,3,php,php_p9_h8,base,1,anchor,True,True,False,False,False,False,False,-1704.0,-2673.0,-969.0,-1352.0,-2404.0,-1052.0,-0.0808979999999999,-0.224136,-0.1432380000000001,-0.0394446258285046
iter=115,3,php,php_p9_h8,base,2,anchor,True,True,False,False,False,False,False,-1704.0,-2673.0,-969.0,-1352.0,-2404.0,-1052.0,-0.076807,-0.159053,-0.082246,-0.1583006866278051
iter=115,3,php,php_p9_h8,perm_seed1730,0,anchor,True,True,False,False,False,False,False,-2367.0,-1638.0,729.0,-2177.0,-1863.0,314.0,-0.1701459999999999,-0.264235,-0.09408900000000009,0.1905748518543243
iter=115,3,php,php_p9_h8,perm_seed1730,1,anchor,True,True,False,False,False,False,False,-2367.0,-1638.0,729.0,-2177.0,-1863.0,314.0,-0.1479349999999999,-0.33382,-0.1858850000000001,0.1656823030319213
iter=115,3,php,php_p9_h8,perm_seed1730,2,anchor,True,True,False,False,False,False,False,-2367.0,-1638.0,729.0,-2177.0,-1863.0,314.0,-0.158957,-0.252405,-0.093448,0.102579499715209
iter=115,3,php,php_p9_h8,perm_seed1731,0,anchor,True,True,False,False,False,False,False,-5308.0,-5259.0,49.0,-4752.0,-4522.0,230.0,-0.164952,-0.148961,0.015990999999999977,0.0651759368035196
iter=115,3,php,php_p9_h8,perm_seed1731,1,anchor,True,True,False,False,False,False,False,-5308.0,-5259.0,49.0,-4752.0,-4522.0,230.0,-0.160515,-0.290079,-0.12956399999999998,0.0704838283988833
iter=115,3,php,php_p9_h8,perm_seed1731,2,anchor,True,True,False,False,False,False,False,-5308.0,-5259.0,49.0,-4752.0,-4522.0,230.0,-0.152978,-0.2179849999999999,-0.0650069999999999,0.0090007092050911
iter=50,1,complete_coloring,k9_color8,base,0,anchor,True,True,False,False,False,False,False,-1433.0,-5182.0,-3749.0,-1249.0,-4520.0,-3271.0,-0.014762,-0.277283,-0.262521,-0.0212110680884718
iter=50,1,complete_coloring,k9_color8,base,1,anchor,True,True,False,False,False,False,False,-1433.0,-5182.0,-3749.0,-1249.0,-4520.0,-3271.0,-0.126375,-0.064975,0.06139999999999998,1.4208912801333669
iter=50,1,complete_coloring,k9_color8,base,2,anchor,True,True,False,False,False,False,False,-1433.0,-5182.0,-3749.0,-1249.0,-4520.0,-3271.0,-0.042073,-0.1289469999999999,-0.0868739999999999,1.597800485648751
iter=50,1,complete_coloring,k9_color8,perm_seed1730,0,anchor,True,True,False,False,False,False,False,-987.0,-6316.0,-5329.0,-1053.0,-6029.0,-4976.0,-0.247936,-0.449798,-0.20186199999999999,0.1287061301614046
iter=50,1,complete_coloring,k9_color8,perm_seed1730,1,anchor,True,True,False,False,False,False,False,-987.0,-6316.0,-5329.0,-1053.0,-6029.0,-4976.0,-0.210835,-0.2370149999999999,-0.026179999999999898,1.5067877877923248
iter=50,1,complete_coloring,k9_color8,perm_seed1730,2,anchor,True,True,False,False,False,False,False,-987.0,-6316.0,-5329.0,-1053.0,-6029.0,-4976.0,-0.1494739999999999,-0.403689,-0.2542150000000001,1.7420011359315517
iter=50,1,complete_coloring,k9_color8,perm_seed1731,0,anchor,True,True,False,False,False,False,False,-3333.0,-8512.0,-5179.0,-3053.0,-7876.0,-4823.0,-0.232344,-0.238613,-0.006268999999999997,-0.1532438510640263
iter=50,1,complete_coloring,k9_color8,perm_seed1731,1,anchor,True,True,False,False,False,False,False,-3333.0,-8512.0,-5179.0,-3053.0,-7876.0,-4823.0,-0.204363,-0.215645,-0.011282000000000014,0.140732479976952
iter=50,1,complete_coloring,k9_color8,perm_seed1731,2,anchor,True,True,False,False,False,False,False,-3333.0,-8512.0,-5179.0,-3053.0,-7876.0,-4823.0,-0.10865,-0.409024,-0.30037400000000003,0.5632909113118649
iter=50,1,php,php_p9_h8,base,0,anchor,True,True,False,False,False,False,False,-1433.0,-5182.0,-3749.0,-1249.0,-4520.0,-3271.0,0.026395,-0.084312,-0.110707,0.0064805438984631
