iteration,global_step,restarts,conflicts,decisions,propagations,CPU time,Result,solver_returncode,solver_timeout,solver_stdout_bytes,solver_stderr_bytes,cnf_id,sample_id,file,family,instance_id,base_instance_id,variant,num_vars,expected_result,control_type,symmetry_strength,scale,benchmark_role,family_scale,permutation_variant,event_audit_role,valid_orbit_count,valid_orbit_vars,orbit_confidence_mean,orbit_confidence_max,formula_equivalence_group,echosat_sampling_group_id,training_priority,canonical_order_training_v1,orbits_path_resolved,metadata_path_resolved,phase_flip_frac,weight_delta_abs_mean,weight_delta_abs_max,weight_relative_abs_mean,weight_rank_change_penalty,event_state_l2_sum_train,event_state_l2_max_train,event_state_nonzero_vars_train,warmup_cpu_time_train,warmup_conflicts_train,warmup_decisions_train,echosat_perm_delta_penalty,baseline_static_cpu_time,baseline_static_conflicts,baseline_static_decisions,baseline_neutral_cpu_time,echosat_target_mode,echosat_final_cpu_cost,echosat_search_cost,echosat_overhead_cost,echosat_weighted_risk,echosat_perturbation_penalty,echosat_e_sym,echosat_advantage_weight,echosat_result_mismatch,echosat_cost,plain_Result,plain_CPU_time,plain_decisions,plain_conflicts,_plain_present,static_Result,static_CPU_time,static_decisions,static_conflicts,_static_present,search_score,v2_missing_plain_baseline,v2_plain_unsolved,v2_missing_static_baseline,v2_invalid_static_baseline,v2_static_unsolved,v2_control_blocked,v2_plain_result_mismatch,v2_static_result_mismatch,v2_plain_solved_guided_unsolved,v2_static_solved_guided_unsolved,v2_near_cap,v2_weighted_risk,v2_valid_symmetry_orbit_evidence,v2_decisions_improved,v2_conflicts_improved,v2_static_search_blowup,v2_hard_safety_blocked,v2_row_positive_candidate,v2_variant_hard_blocked,v2_variant_mean_search_score,v2_variant_positive_capable,v2_base_hard_blocked,v2_base_blocked,worst_variant_score,worst_variant_penalty,v2_objective_search_score,v2_positive_eligible,v2_blocked_penalty,baseline_plain_cpu_time,baseline_plain_result,baseline_static_result,v2_invalid_eligibility,grpo_target_value,grpo_group_mean_cost,grpo_group_std_cost,grpo_raw_advantage_unclamped,grpo_raw_advantage,grpo_weighted_advantage_before_clamp,grpo_final_advantage,grpo_positive_raw_advantage_clamped,grpo_positive_advantage_clamped,advantage,echosat_replay_role
12,576,1.0,28.0,27.0,156.0,0.000955,UNSATISFIABLE,20,False,3773,0,246,0,data/echosat_symmetry_grpo_v1_canonical/cnf/php/php_p5_h4_perm1731.cnf,php,php_p5_h4_perm1731,php_p5_h4,perm_seed1731,20,UNSATISFIABLE,strong_symmetry,strong,small,main,php:small,True,event,1,20.0,1.0,1.0,,php_p5_h4,0,True,/Users/cchao/EchoSAT/RLAF/data/echosat_symmetry_grpo_v1_canonical/cnf/php/php_p5_h4_perm1731.orbits.json,/Users/cchao/EchoSAT/RLAF/data/echosat_symmetry_grpo_v1_canonical/cnf/php/php_p5_h4_perm1731.metadata.json,0.55,0.03162401169538498,0.09473419189453125,0.03433699905872345,0.0,22.456411689519882,1.5849627256393433,20,0.0008829999715089798,1.0,11.0,0.2561214864253998,0.001289,31.0,32.0,0.000935,symmetry_grpo_v2,-0.2591155934833204,-0.1294858870967742,0.685027130728456,0.27860962566844927,2.0451794967055323,0.9591109271182034,0.9591109271182034,False,1.8969032979688174,UNSATISFIABLE,0.000985,32.0,31.0,True,UNSATISFIABLE,0.001289,32.0,31.0,True,0.1394678764483596,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,0.05298911853399735,False,True,True,-0.03637117441717712,0.03637117441717712,0.1394678764483596,False,2.036371174417177,0.000985,UNSATISFIABLE,UNSATISFIABLE,False,1.8969032979688174,0.0,0.0,-2.036371174417177,-2.036371174417177,-1.9531058450520435,-1.9531058450520435,False,False,-1.9531058450520435,other
12,576,1.0,24.0,27.0,127.0,0.001285,UNSATISFIABLE,20,False,3772,0,246,1,data/echosat_symmetry_grpo_v1_canonical/cnf/php/php_p5_h4_perm1731.cnf,php,php_p5_h4_perm1731,php_p5_h4,perm_seed1731,20,UNSATISFIABLE,strong_symmetry,strong,small,main,php:small,True,event,1,20.0,1.0,1.0,,php_p5_h4,0,True,/Users/cchao/EchoSAT/RLAF/data/echosat_symmetry_grpo_v1_canonical/cnf/php/php_p5_h4_perm1731.orbits.json,/Users/cchao/EchoSAT/RLAF/data/echosat_symmetry_grpo_v1_canonical/cnf/php/php_p5_h4_perm1731.metadata.json,0.5,0.03550078719854355,0.11572110652923584,0.038546353578567505,0.0,22.456411689519882,1.5849627256393433,20,0.0008829999715089798,1.0,11.0,0.27595511078834534,0.001289,31.0,32.0,0.000935,symmetry_grpo_v2,-0.0031031807602793617,-0.18755040322580646,0.685027130728456,0.27860962566844927,1.8849122375249863,0.9591109271182034,0.9591109271182034,False,1.8451877895727116,UNSATISFIABLE,0.000985,32.0,31.0,True,UNSATISFIABLE,0.001289,32.0,31.0,True,0.1911833848444656,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,0.05298911853399735,False,True,True,-0.03637117441717712,0.03637117441717712,0.1911833848444656,False,2.036371174417177,0.000985,UNSATISFIABLE,UNSATISFIABLE,False,1.8451877895727116,0.0,0.0,-2.036371174417177,-2.036371174417177,-1.9531058450520435,-1.9531058450520435,False,False,-1.9531058450520435,other
12,576,1.0,28.0,30.0,131.0,0.001029,UNSATISFIABLE,20,False,3774,0,246,2,data/echosat_symmetry_grpo_v1_canonical/cnf/php/php_p5_h4_perm1731.cnf,php,php_p5_h4_perm1731,php_p5_h4,perm_seed1731,20,UNSATISFIABLE,strong_symmetry,strong,small,main,php:small,True,event,1,20.0,1.0,1.0,,php_p5_h4,0,True,/Users/cchao/EchoSAT/RLAF/data/echosat_symmetry_grpo_v1_canonical/cnf/php/php_p5_h4_perm1731.orbits.json,/Users/cchao/EchoSAT/RLAF/data/echosat_symmetry_grpo_v1_canonical/cnf/php/php_p5_h4_perm1731.metadata.json,0.45,0.029930219054222107,0.08813691139221191,0.032497890293598175,0.0,22.456411689519882,1.5849627256393433,20,0.0008829999715089798,1.0,11.0,0.27562475204467773,0.001289,31.0,32.0,0.000935,symmetry_grpo_v2,-0.20170674941815364,-0.0779233870967742,0.685027130728456,0.27860962566844927,1.6887426160275936,0.9591109271182034,0.9591109271182034,False,1.9466487401720758,UNSATISFIABLE,0.000985,32.0,31.0,True,UNSATISFIABLE,0.001289,32.0,31.0,True,0.08972243424510123,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,0.05298911853399735,False,True,True,-0.03637117441717712,0.03637117441717712,0.08972243424510123,False,2.036371174417177,0.000985,UNSATISFIABLE,UNSATISFIABLE,False,1.9466487401720758,0.0,0.0,-2.036371174417177,-2.036371174417177,-1.9531058450520435,-1.9531058450520435,False,False,-1.9531058450520435,other
12,576,1.0,26.0,32.0,144.0,0.000923,UNSATISFIABLE,20,False,3773,0,246,3,data/echosat_symmetry_grpo_v1_canonical/cnf/php/php_p5_h4_perm1731.cnf,php,php_p5_h4_perm1731,php_p5_h4,perm_seed1731,20,UNSATISFIABLE,strong_symmetry,strong,small,main,php:small,True,event,1,20.0,1.0,1.0,,php_p5_h4,0,True,/Users/cchao/EchoSAT/RLAF/data/echosat_symmetry_grpo_v1_canonical/cnf/php/php_p5_h4_perm1731.orbits.json,/Users/cchao/EchoSAT/RLAF/data/echosat_symmetry_grpo_v1_canonical/cnf/php/php_p5_h4_perm1731.metadata.json,0.4,0.03474351763725281,0.08863461017608643,0.03772411867976189,0.0,22.456411689519882,1.5849627256393433,20,0.0008829999715089798,1.0,11.0,0.3067598342895508,0.001289,31.0,32.0,0.000935,symmetry_grpo_v2,-0.2839410395655547,-0.07258064516129033,0.685027130728456,0.27860962566844927,1.5320344153791667,0.9591109271182034,0.9591109271182034,False,2.036371174417177,UNSATISFIABLE,0.000985,32.0,31.0,True,UNSATISFIABLE,0.001289,32.0,31.0,True,-0.0,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,True,0.05298911853399735,False,True,True,-0.03637117441717712,0.03637117441717712,-0.0,False,2.036371174417177,0.000985,UNSATISFIABLE,UNSATISFIABLE,False,2.036371174417177,0.0,0.0,-2.036371174417177,-2.036371174417177,-1.9531058450520435,-1.9531058450520435,False,False,-1.9531058450520435,other
12,576,1.0,26.0,30.0,142.0,0.001045,UNSATISFIABLE,20,False,3773,0,246,4,data/echosat_symmetry_grpo_v1_canonical/cnf/php/php_p5_h4_perm1731.cnf,php,php_p5_h4_perm1731,php_p5_h4,perm_seed1731,20,UNSATISFIABLE,strong_symmetry,strong,small,main,php:small,True,event,1,20.0,1.0,1.0,,php_p5_h4,0,True,/Users/cchao/EchoSAT/RLAF/data/echosat_symmetry_grpo_v1_canonical/cnf/php/php_p5_h4_perm1731.orbits.json,/Users/cchao/EchoSAT/RLAF/data/echosat_symmetry_grpo_v1_canonical/cnf/php/php_p5_h4_perm1731.metadata.json,0.7,0.03322656825184822,0.06635946035385132,0.03607703372836113,0.0,22.456411689519882,1.5849627256393433,20,0.0008829999715089798,1.0,11.0,0.2522048056125641,0.001289,31.0,32.0,0.000935,symmetry_grpo_v2,-0.18929402637703652,-0.10695564516129033,0.685027130728456,0.27860962566844927,2.5762696180492637,0.9591109271182034,0.9591109271182034,False,1.9150113118080028,UNSATISFIABLE,0.000985,32.0,31.0,True,UNSATISFIABLE,0.001289,32.0,31.0,True,0.1213598626091744,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,0.05298911853399735,False,True,True,-0.03637117441717712,0.03637117441717712,0.1213598626091744,False,2.036371174417177,0.000985,UNSATISFIABLE,UNSATISFIABLE,False,1.9150113118080028,0.0,0.0,-2.036371174417177,-2.036371174417177,-1.9531058450520435,-1.9531058450520435,False,False,-1.9531058450520435,other
12,576,1.0,28.0,28.0,141.0,0.001013,UNSATISFIABLE,20,False,3774,0,246,5,data/echosat_symmetry_grpo_v1_canonical/cnf/php/php_p5_h4_perm1731.cnf,php,php_p5_h4_perm1731,php_p5_h4,perm_seed1731,20,UNSATISFIABLE,strong_symmetry,strong,small,main,php:small,True,event,1,20.0,1.0,1.0,,php_p5_h4,0,True,/Users/cchao/EchoSAT/RLAF/data/echosat_symmetry_grpo_v1_canonical/cnf/php/php_p5_h4_perm1731.orbits.json,/Users/cchao/EchoSAT/RLAF/data/echosat_symmetry_grpo_v1_canonical/cnf/php/php_p5_h4_perm1731.metadata.json,0.4,0.036141008138656616,0.1113959550857544,0.039241500198841095,0.0,22.456411689519882,1.5849627256393433,20,0.0008829999715089798,1.0,11.0,0.22616548836231232,0.001289,31.0,32.0,0.000935,symmetry_grpo_v2,-0.21411947245927074,-0.1122983870967742,0.685027130728456,0.27860962566844927,1.537345250695944,0.9591109271182034,0.9591109271182034,False,1.91477810402002,UNSATISFIABLE,0.000985,32.0,31.0,True,UNSATISFIABLE,0.001289,32.0,31.0,True,0.12159307039715708,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,0.05298911853399735,False,True,True,-0.03637117441717712,0.03637117441717712,0.12159307039715708,False,2.036371174417177,0.000985,UNSATISFIABLE,UNSATISFIABLE,False,1.91477810402002,0.0,0.0,-2.036371174417177,-2.036371174417177,-1.9531058450520435,-1.9531058450520435,False,False,-1.9531058450520435,other
12,576,1.0,28.0,29.0,130.0,0.001009,UNSATISFIABLE,20,False,3773,0,246,6,data/echosat_symmetry_grpo_v1_canonical/cnf/php/php_p5_h4_perm1731.cnf,php,php_p5_h4_perm1731,php_p5_h4,perm_seed1731,20,UNSATISFIABLE,strong_symmetry,strong,small,main,php:small,True,event,1,20.0,1.0,1.0,,php_p5_h4,0,True,/Users/cchao/EchoSAT/RLAF/data/echosat_symmetry_grpo_v1_canonical/cnf/php/php_p5_h4_perm1731.orbits.json,/Users/cchao/EchoSAT/RLAF/data/echosat_symmetry_grpo_v1_canonical/cnf/php/php_p5_h4_perm1731.metadata.json,0.4,0.029044607654213905,0.08599960803985596,0.03153630346059799,0.0,22.456411689519882,1.5849627256393433,20,0.0008829999715089798,1.0,11.0,0.3264368772506714,0.001289,31.0,32.0,0.000935,symmetry_grpo_v2,-0.21722265321955012,-0.0951108870967742,0.685027130728456,0.27860962566844927,1.510377062112093,0.9591109271182034,0.9591109271182034,False,1.930247944982006,UNSATISFIABLE,0.000985,32.0,31.0,True,UNSATISFIABLE,0.001289,32.0,31.0,True,0.10612322943517105,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,0.05298911853399735,False,True,True,-0.03637117441717712,0.03637117441717712,0.10612322943517105,False,2.036371174417177,0.000985,UNSATISFIABLE,UNSATISFIABLE,False,1.930247944982006,0.0,0.0,-2.036371174417177,-2.036371174417177,-1.9531058450520435,-1.9531058450520435,False,False,-1.9531058450520435,other
12,576,1.0,31.0,35.0,130.0,0.001007,UNSATISFIABLE,20,False,3773,0,246,7,data/echosat_symmetry_grpo_v1_canonical/cnf/php/php_p5_h4_perm1731.cnf,php,php_p5_h4_perm1731,php_p5_h4,perm_seed1731,20,UNSATISFIABLE,strong_symmetry,strong,small,main,php:small,True,event,1,20.0,1.0,1.0,,php_p5_h4,0,True,/Users/cchao/EchoSAT/RLAF/data/echosat_symmetry_grpo_v1_canonical/cnf/php/php_p5_h4_perm1731.orbits.json,/Users/cchao/EchoSAT/RLAF/data/echosat_symmetry_grpo_v1_canonical/cnf/php/php_p5_h4_perm1731.metadata.json,0.3,0.029028121381998062,0.07304573059082031,0.03151840716600418,0.0,22.456411689519882,1.5849627256393433,20,0.0008829999715089798,1.0,11.0,0.27146023511886597,0.001289,31.0,32.0,0.000935,symmetry_grpo_v2,-0.2187742435996896,0.051562500000000004,0.685027130728456,0.27860962566844927,1.1603144250810147,0.9591109271182034,0.9591109271182034,False,2.223871174417177,UNSATISFIABLE,0.000985,32.0,31.0,True,UNSATISFIABLE,0.001289,32.0,31.0,True,-0.09375,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,0.05298911853399735,False,True,True,-0.03637117441717712,0.03637117441717712,-0.09375,False,2.130121174417177,0.000985,UNSATISFIABLE,UNSATISFIABLE,False,2.223871174417177,0.0,0.0,-2.130121174417177,-2.130121174417177,-2.043022494469375,-2.043022494469375,False,False,-2.043022494469375,other
12,576,1.0,27.0,30.0,121.0,0.000975,UNSATISFIABLE,20,False,3773,0,246,8,data/echosat_symmetry_grpo_v1_canonical/cnf/php/php_p5_h4_perm1731.cnf,php,php_p5_h4_perm1731,php_p5_h4,perm_seed1731,20,UNSATISFIABLE,strong_symmetry,strong,small,main,php:small,True,event,1,20.0,1.0,1.0,,php_p5_h4,0,True,/Users/cchao/EchoSAT/RLAF/data/echosat_symmetry_grpo_v1_canonical/cnf/php/php_p5_h4_perm1731.orbits.json,/Users/cchao/EchoSAT/RLAF/data/echosat_symmetry_grpo_v1_canonical/cnf/php/php_p5_h4_perm1731.metadata.json,0.35,0.02672600746154785,0.06504642963409424,0.029018795117735863,0.0,22.456411689519882,1.5849627256393433,20,0.0008829999715089798,1.0,11.0,0.3158533573150635,0.001289,31.0,32.0,0.000935,symmetry_grpo_v2,-0.243599689681924,-0.09243951612903226,0.685027130728456,0.27860962566844927,1.3265657829120754,0.9591109271182034,0.9591109271182034,False,1.9284250609008229,UNSATISFIABLE,0.000985,32.0,31.0,True,UNSATISFIABLE,0.001289,32.0,31.0,True,0.10794611351635426,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,0.05298911853399735,False,True,True,-0.03637117441717712,0.03637117441717712,0.10794611351635426,False,2.036371174417177,0.000985,UNSATISFIABLE,UNSATISFIABLE,False,1.9284250609008229,0.0,0.0,-2.036371174417177,-2.036371174417177,-1.9531058450520435,-1.9531058450520435,False,False,-1.9531058450520435,other
12,576,1.0,28.0,29.0,135.0,0.0012,UNSATISFIABLE,20,False,3771,0,246,9,data/echosat_symmetry_grpo_v1_canonical/cnf/php/php_p5_h4_perm1731.cnf,php,php_p5_h4_perm1731,php_p5_h4,perm_seed1731,20,UNSATISFIABLE,strong_symmetry,strong,small,main,php:small,True,event,1,20.0,1.0,1.0,,php_p5_h4,0,True,/Users/cchao/EchoSAT/RLAF/data/echosat_symmetry_grpo_v1_canonical/cnf/php/php_p5_h4_perm1731.orbits.json,/Users/cchao/EchoSAT/RLAF/data/echosat_symmetry_grpo_v1_canonical/cnf/php/php_p5_h4_perm1731.metadata.json,0.5,0.03156635910272598,0.09179472923278809,0.0342743955552578,0.0,22.456411689519882,1.5849627256393433,20,0.0008829999715089798,1.0,11.0,0.19863681495189667,0.001289,31.0,32.0,0.000935,symmetry_grpo_v2,-0.0690457719162142,-0.0951108870967742,0.685027130728456,0.27860962566844927,1.8699603844434023,0.9591109271182034,0.9591109271182034,False,1.9376567890471728,UNSATISFIABLE,0.000985,32.0,31.0,True,UNSATISFIABLE,0.001289,32.0,31.0,True,0.09871438537000425,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,0.05298911853399735,False,True,True,-0.03637117441717712,0.03637117441717712,0.09871438537000425,False,2.036371174417177,0.000985,UNSATISFIABLE,UNSATISFIABLE,False,1.9376567890471728,0.0,0.0,-2.036371174417177,-2.036371174417177,-1.9531058450520435,-1.9531058450520435,False,False,-1.9531058450520435,other
