iteration,global_step,restarts,conflicts,decisions,propagations,CPU time,Result,solver_returncode,solver_timeout,solver_stdout_bytes,solver_stderr_bytes,cnf_id,sample_id,file,family,instance_id,base_instance_id,variant,num_vars,expected_result,control_type,symmetry_strength,scale,benchmark_role,family_scale,permutation_variant,event_audit_role,valid_orbit_count,valid_orbit_vars,orbit_confidence_mean,orbit_confidence_max,formula_equivalence_group,echosat_sampling_group_id,training_priority,canonical_order_training_v1,orbits_path_resolved,metadata_path_resolved,phase_flip_frac,weight_delta_abs_mean,weight_delta_abs_max,weight_relative_abs_mean,weight_rank_change_penalty,event_state_l2_sum_train,event_state_l2_max_train,event_state_nonzero_vars_train,warmup_cpu_time_train,warmup_conflicts_train,warmup_decisions_train,echosat_perm_delta_penalty,baseline_static_cpu_time,baseline_static_conflicts,baseline_static_decisions,baseline_neutral_cpu_time,echosat_target_mode,echosat_final_cpu_cost,echosat_search_cost,echosat_overhead_cost,echosat_weighted_risk,echosat_perturbation_penalty,echosat_e_sym,echosat_advantage_weight,echosat_result_mismatch,echosat_cost,plain_Result,plain_CPU_time,plain_decisions,plain_conflicts,_plain_present,static_Result,static_CPU_time,static_decisions,static_conflicts,_static_present,search_score,v2_missing_plain_baseline,v2_plain_unsolved,v2_missing_static_baseline,v2_invalid_static_baseline,v2_static_unsolved,v2_control_blocked,v2_plain_result_mismatch,v2_static_result_mismatch,v2_plain_solved_guided_unsolved,v2_static_solved_guided_unsolved,v2_near_cap,v2_weighted_risk,v2_valid_symmetry_orbit_evidence,v2_decisions_improved,v2_conflicts_improved,v2_static_search_blowup,v2_hard_safety_blocked,v2_row_positive_candidate,v2_variant_hard_blocked,v2_variant_mean_search_score,v2_variant_positive_capable,v2_base_hard_blocked,v2_base_blocked,worst_variant_score,worst_variant_penalty,v2_objective_search_score,v2_positive_eligible,v2_blocked_penalty,baseline_plain_cpu_time,baseline_plain_result,baseline_static_result,v2_invalid_eligibility,grpo_target_value,grpo_group_mean_cost,grpo_group_std_cost,grpo_raw_advantage_unclamped,grpo_raw_advantage,grpo_weighted_advantage_before_clamp,grpo_final_advantage,grpo_positive_raw_advantage_clamped,grpo_positive_advantage_clamped,advantage,echosat_replay_role
4,192,2.0,260286.0,277090.0,1970603.0,1.77231,UNSATISFIABLE,20,False,6883,0,1,0,data/echosat_symmetry_grpo_v1_canonical/cnf/complete_coloring/k10_color9_perm1730.cnf,complete_coloring,k10_color9_perm1730,k10_color9,perm_seed1730,90,UNSATISFIABLE,strong_symmetry,strong,large,main,complete_coloring:large,True,event,1,90.0,1.0,1.0,formula_equiv_k10_php_p10,formula_equiv_k10_php_p10,3,True,/Users/cchao/EchoSAT/RLAF/data/echosat_symmetry_grpo_v1_canonical/cnf/complete_coloring/k10_color9_perm1730.orbits.json,/Users/cchao/EchoSAT/RLAF/data/echosat_symmetry_grpo_v1_canonical/cnf/complete_coloring/k10_color9_perm1730.metadata.json,0.3888888888888889,0.041505735367536545,0.13641422986984253,0.0455455407500267,0.0,107.35796580743045,1.6701507568359375,90,0.001234999974258244,1.0,8.0,0.26696881651878357,0.0,0.0,0.0,2.24037,symmetry_grpo_v2,-0.21094598685733615,-0.20933702409352314,0.0005498370408786014,0.0,1.5205205037362046,0.9908557187159012,0.9908557187159012,False,537377.1383411853,UNSATISFIABLE,2.22968,413643.0,382655.0,True,,,,,True,0.0,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,True,False,True,0.0,False,True,True,-0.1383411852429971,0.1383411852429971,0.0,False,537377.1383411853,2.22968,UNSATISFIABLE,,False,537377.1383411853,0.0,0.0,-537377.1383411853,-537377.1383411853,-532463.2106325494,-532463.2106325494,False,False,-532463.2106325494,other
4,192,2.0,301536.0,324525.0,2298444.0,1.85955,UNSATISFIABLE,20,False,7321,0,1,1,data/echosat_symmetry_grpo_v1_canonical/cnf/complete_coloring/k10_color9_perm1730.cnf,complete_coloring,k10_color9_perm1730,k10_color9,perm_seed1730,90,UNSATISFIABLE,strong_symmetry,strong,large,main,complete_coloring:large,True,event,1,90.0,1.0,1.0,formula_equiv_k10_php_p10,formula_equiv_k10_php_p10,3,True,/Users/cchao/EchoSAT/RLAF/data/echosat_symmetry_grpo_v1_canonical/cnf/complete_coloring/k10_color9_perm1730.orbits.json,/Users/cchao/EchoSAT/RLAF/data/echosat_symmetry_grpo_v1_canonical/cnf/complete_coloring/k10_color9_perm1730.metadata.json,0.4444444444444444,0.04302605614066124,0.1760806441307068,0.0472138337790966,0.0,107.35796580743045,1.6701507568359375,90,0.001234999974258244,1.0,8.0,0.28014075756073,0.0,0.0,0.0,2.24037,symmetry_grpo_v2,-0.17210567556497422,-0.0785454143201566,0.0005498370408786014,0.0,1.7208039737823935,0.9908557187159012,0.9908557187159012,False,626062.1383411853,UNSATISFIABLE,2.22968,413643.0,382655.0,True,,,,,True,0.0,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,True,False,True,0.0,False,True,True,-0.1383411852429971,0.1383411852429971,0.0,False,626062.1383411853,2.22968,UNSATISFIABLE,,False,626062.1383411853,0.0,0.0,-626062.1383411853,-626062.1383411853,-620337.250046869,-620337.250046869,False,False,-620337.250046869,other
4,192,2.0,276071.0,295181.0,2122700.0,1.92236,UNSATISFIABLE,20,False,6992,0,1,2,data/echosat_symmetry_grpo_v1_canonical/cnf/complete_coloring/k10_color9_perm1730.cnf,complete_coloring,k10_color9_perm1730,k10_color9,perm_seed1730,90,UNSATISFIABLE,strong_symmetry,strong,large,main,complete_coloring:large,True,event,1,90.0,1.0,1.0,formula_equiv_k10_php_p10,formula_equiv_k10_php_p10,3,True,/Users/cchao/EchoSAT/RLAF/data/echosat_symmetry_grpo_v1_canonical/cnf/complete_coloring/k10_color9_perm1730.orbits.json,/Users/cchao/EchoSAT/RLAF/data/echosat_symmetry_grpo_v1_canonical/cnf/complete_coloring/k10_color9_perm1730.metadata.json,0.4222222222222222,0.03925476595759392,0.12763690948486328,0.043075479567050934,0.0,107.35796580743045,1.6701507568359375,90,0.001234999974258244,1.0,8.0,0.3009487986564636,0.0,0.0,0.0,2.24037,symmetry_grpo_v2,-0.14414189802860036,-0.1593821608798761,0.0005498370408786014,0.0,1.6285419562624561,0.9908557187159012,0.9908557187159012,False,571253.1383411853,UNSATISFIABLE,2.22968,413643.0,382655.0,True,,,,,True,0.0,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,True,False,True,0.0,False,True,True,-0.1383411852429971,0.1383411852429971,0.0,False,571253.1383411853,2.22968,UNSATISFIABLE,,False,571253.1383411853,0.0,0.0,-571253.1383411853,-571253.1383411853,-566029.4389597693,-566029.4389597693,False,False,-566029.4389597693,other
4,192,2.0,341640.0,365139.0,2636698.0,2.0563,UNSATISFIABLE,20,False,7755,0,1,3,data/echosat_symmetry_grpo_v1_canonical/cnf/complete_coloring/k10_color9_perm1730.cnf,complete_coloring,k10_color9_perm1730,k10_color9,perm_seed1730,90,UNSATISFIABLE,strong_symmetry,strong,large,main,complete_coloring:large,True,event,1,90.0,1.0,1.0,formula_equiv_k10_php_p10,formula_equiv_k10_php_p10,3,True,/Users/cchao/EchoSAT/RLAF/data/echosat_symmetry_grpo_v1_canonical/cnf/complete_coloring/k10_color9_perm1730.orbits.json,/Users/cchao/EchoSAT/RLAF/data/echosat_symmetry_grpo_v1_canonical/cnf/complete_coloring/k10_color9_perm1730.metadata.json,0.3111111111111111,0.03586496412754059,0.12171739339828491,0.03935573995113373,0.0,107.35796580743045,1.6701507568359375,90,0.001234999974258244,1.0,8.0,0.24689467251300812,0.0,0.0,0.0,2.24037,symmetry_grpo_v2,-0.08451017755062068,0.040037713269241555,0.0005498370408786014,0.0,1.226633978717857,0.9908557187159012,0.9908557187159012,False,706780.1383411853,UNSATISFIABLE,2.22968,413643.0,382655.0,True,,,,,True,0.0,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,True,False,True,0.0,False,True,True,-0.1383411852429971,0.1383411852429971,0.0,False,706780.1383411853,2.22968,UNSATISFIABLE,,False,706780.1383411853,0.0,0.0,-706780.1383411853,-706780.1383411853,-700317.1419501792,-700317.1419501792,False,False,-700317.1419501792,other
4,192,2.0,344986.0,365873.0,2501817.0,2.44744,UNSATISFIABLE,20,False,7755,0,1,4,data/echosat_symmetry_grpo_v1_canonical/cnf/complete_coloring/k10_color9_perm1730.cnf,complete_coloring,k10_color9_perm1730,k10_color9,perm_seed1730,90,UNSATISFIABLE,strong_symmetry,strong,large,main,complete_coloring:large,True,event,1,90.0,1.0,1.0,formula_equiv_k10_php_p10,formula_equiv_k10_php_p10,3,True,/Users/cchao/EchoSAT/RLAF/data/echosat_symmetry_grpo_v1_canonical/cnf/complete_coloring/k10_color9_perm1730.orbits.json,/Users/cchao/EchoSAT/RLAF/data/echosat_symmetry_grpo_v1_canonical/cnf/complete_coloring/k10_color9_perm1730.metadata.json,0.4888888888888889,0.037648290395736694,0.12383931875228882,0.04131264239549637,0.0,107.35796580743045,1.6701507568359375,90,0.001234999974258244,1.0,8.0,0.26710277795791626,0.0,0.0,0.0,2.24037,symmetry_grpo_v2,0.08963011771410252,0.04579523629340239,0.0005498370408786014,0.0,1.8557053594953483,0.9908557187159012,0.9908557187159012,False,710860.1383411853,UNSATISFIABLE,2.22968,413643.0,382655.0,True,,,,,True,0.0,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,True,False,True,0.0,False,True,True,-0.1383411852429971,0.1383411852429971,0.0,False,710860.1383411853,2.22968,UNSATISFIABLE,,False,710860.1383411853,0.0,0.0,-710860.1383411853,-710860.1383411853,-704359.8332825401,-704359.8332825401,False,False,-704359.8332825401,other
4,192,2.0,306281.0,328195.0,2332574.0,1.94653,UNSATISFIABLE,20,False,7319,0,1,5,data/echosat_symmetry_grpo_v1_canonical/cnf/complete_coloring/k10_color9_perm1730.cnf,complete_coloring,k10_color9_perm1730,k10_color9,perm_seed1730,90,UNSATISFIABLE,strong_symmetry,strong,large,main,complete_coloring:large,True,event,1,90.0,1.0,1.0,formula_equiv_k10_php_p10,formula_equiv_k10_php_p10,3,True,/Users/cchao/EchoSAT/RLAF/data/echosat_symmetry_grpo_v1_canonical/cnf/complete_coloring/k10_color9_perm1730.orbits.json,/Users/cchao/EchoSAT/RLAF/data/echosat_symmetry_grpo_v1_canonical/cnf/complete_coloring/k10_color9_perm1730.metadata.json,0.4444444444444444,0.036241598427295685,0.1124829649925232,0.03976903855800629,0.0,107.35796580743045,1.6701507568359375,90,0.001234999974258244,1.0,8.0,0.22602905333042145,0.0,0.0,0.0,2.24037,symmetry_grpo_v2,-0.13338111944152575,-0.06628402144881237,0.0005498370408786014,0.0,1.6947471905085774,0.9908557187159012,0.9908557187159012,False,634477.1383411853,UNSATISFIABLE,2.22968,413643.0,382655.0,True,,,,,True,0.0,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,True,False,True,0.0,False,True,True,-0.1383411852429971,0.1383411852429971,0.0,False,634477.1383411853,2.22968,UNSATISFIABLE,,False,634477.1383411853,0.0,0.0,-634477.1383411853,-634477.1383411853,-628675.3009198634,-628675.3009198634,False,False,-628675.3009198634,other
4,192,2.0,265884.0,286819.0,2087064.0,1.69564,UNSATISFIABLE,20,False,6883,0,1,6,data/echosat_symmetry_grpo_v1_canonical/cnf/complete_coloring/k10_color9_perm1730.cnf,complete_coloring,k10_color9_perm1730,k10_color9,perm_seed1730,90,UNSATISFIABLE,strong_symmetry,strong,large,main,complete_coloring:large,True,event,1,90.0,1.0,1.0,formula_equiv_k10_php_p10,formula_equiv_k10_php_p10,3,True,/Users/cchao/EchoSAT/RLAF/data/echosat_symmetry_grpo_v1_canonical/cnf/complete_coloring/k10_color9_perm1730.orbits.json,/Users/cchao/EchoSAT/RLAF/data/echosat_symmetry_grpo_v1_canonical/cnf/complete_coloring/k10_color9_perm1730.metadata.json,0.4444444444444444,0.03967563062906265,0.12746530771255493,0.043537307530641556,0.0,107.35796580743045,1.6701507568359375,90,0.001234999974258244,1.0,8.0,0.2848382890224457,0.0,0.0,0.0,2.24037,symmetry_grpo_v2,-0.24508040532117603,-0.18645849208206916,0.0005498370408786014,0.0,1.7079361319128008,0.9908557187159012,0.9908557187159012,False,552704.1383411853,UNSATISFIABLE,2.22968,413643.0,382655.0,True,,,,,True,0.0,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,True,False,True,0.0,False,True,True,-0.1383411852429971,0.1383411852429971,0.0,False,552704.1383411853,2.22968,UNSATISFIABLE,,False,552704.1383411853,0.0,0.0,-552704.1383411853,-552704.1383411853,-547650.056233308,-547650.056233308,False,False,-547650.056233308,other
4,192,2.0,323765.0,349130.0,2494719.0,1.91041,UNSATISFIABLE,20,False,7538,0,1,7,data/echosat_symmetry_grpo_v1_canonical/cnf/complete_coloring/k10_color9_perm1730.cnf,complete_coloring,k10_color9_perm1730,k10_color9,perm_seed1730,90,UNSATISFIABLE,strong_symmetry,strong,large,main,complete_coloring:large,True,event,1,90.0,1.0,1.0,formula_equiv_k10_php_p10,formula_equiv_k10_php_p10,3,True,/Users/cchao/EchoSAT/RLAF/data/echosat_symmetry_grpo_v1_canonical/cnf/complete_coloring/k10_color9_perm1730.orbits.json,/Users/cchao/EchoSAT/RLAF/data/echosat_symmetry_grpo_v1_canonical/cnf/complete_coloring/k10_color9_perm1730.metadata.json,0.5222222222222223,0.0349247120320797,0.15014779567718506,0.03832397609949112,0.0,107.35796580743045,1.6701507568359375,90,0.001234999974258244,1.0,8.0,0.2998929023742676,0.0,0.0,0.0,2.24037,symmetry_grpo_v2,-0.14946218367674033,-0.009554967045121892,0.0005498370408786014,0.0,1.9619116941259969,0.9908557187159012,0.9908557187159012,False,672896.1383411853,UNSATISFIABLE,2.22968,413643.0,382655.0,True,,,,,True,0.0,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,True,False,True,0.0,False,True,True,-0.1383411852429971,0.1383411852429971,0.0,False,672896.1383411853,2.22968,UNSATISFIABLE,,False,672896.1383411853,0.0,0.0,-672896.1383411853,-672896.1383411853,-666742.9867772096,-666742.9867772096,False,False,-666742.9867772096,other
4,192,2.0,242911.0,260649.0,1898898.0,1.67019,UNSATISFIABLE,20,False,6665,0,1,8,data/echosat_symmetry_grpo_v1_canonical/cnf/complete_coloring/k10_color9_perm1730.cnf,complete_coloring,k10_color9_perm1730,k10_color9,perm_seed1730,90,UNSATISFIABLE,strong_symmetry,strong,large,main,complete_coloring:large,True,event,1,90.0,1.0,1.0,formula_equiv_k10_php_p10,formula_equiv_k10_php_p10,3,True,/Users/cchao/EchoSAT/RLAF/data/echosat_symmetry_grpo_v1_canonical/cnf/complete_coloring/k10_color9_perm1730.orbits.json,/Users/cchao/EchoSAT/RLAF/data/echosat_symmetry_grpo_v1_canonical/cnf/complete_coloring/k10_color9_perm1730.metadata.json,0.4,0.04287909343838692,0.12077027559280396,0.047052569687366486,0.0,107.35796580743045,1.6701507568359375,90,0.001234999974258244,1.0,8.0,0.3237787187099457,0.0,0.0,0.0,2.24037,symmetry_grpo_v2,-0.2564110555090556,-0.2589133778592751,0.0005498370408786014,0.0,1.5646839939057828,0.9908557187159012,0.9908557187159012,False,503561.13834118523,UNSATISFIABLE,2.22968,413643.0,382655.0,True,,,,,True,0.0,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,True,False,True,0.0,False,True,True,-0.1383411852429971,0.1383411852429971,0.0,False,503561.13834118523,2.22968,UNSATISFIABLE,,False,503561.13834118523,0.0,0.0,-503561.13834118523,-503561.13834118523,-498956.43364845245,-498956.43364845245,False,False,-498956.43364845245,other
4,192,2.0,331086.0,354106.0,2503228.0,2.27312,UNSATISFIABLE,20,False,7647,0,1,9,data/echosat_symmetry_grpo_v1_canonical/cnf/complete_coloring/k10_color9_perm1730.cnf,complete_coloring,k10_color9_perm1730,k10_color9,perm_seed1730,90,UNSATISFIABLE,strong_symmetry,strong,large,main,complete_coloring:large,True,event,1,90.0,1.0,1.0,formula_equiv_k10_php_p10,formula_equiv_k10_php_p10,3,True,/Users/cchao/EchoSAT/RLAF/data/echosat_symmetry_grpo_v1_canonical/cnf/complete_coloring/k10_color9_perm1730.orbits.json,/Users/cchao/EchoSAT/RLAF/data/echosat_symmetry_grpo_v1_canonical/cnf/complete_coloring/k10_color9_perm1730.metadata.json,0.37777777777777777,0.03954748064279556,0.11990886926651001,0.043396685272455215,0.0,107.35796580743045,1.6701507568359375,90,0.001234999974258244,1.0,8.0,0.2777407467365265,0.0,0.0,0.0,2.24037,symmetry_grpo_v2,0.01202072907947934,0.008293460208408427,0.0005498370408786014,0.0,1.4741106206758154,0.9908557187159012,0.9908557187159012,False,685193.1383411853,UNSATISFIABLE,2.22968,413643.0,382655.0,True,,,,,True,0.0,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,True,False,True,0.0,False,True,True,-0.1383411852429971,0.1383411852429971,0.0,False,685193.1383411853,2.22968,UNSATISFIABLE,,False,685193.1383411853,0.0,0.0,-685193.1383411853,-685193.1383411853,-678927.539550259,-678927.539550259,False,False,-678927.539550259,other
