iteration,global_step,restarts,conflicts,decisions,propagations,CPU time,Result,solver_returncode,solver_timeout,solver_stdout_bytes,solver_stderr_bytes,cnf_id,sample_id,file,family,instance_id,base_instance_id,variant,num_vars,expected_result,control_type,symmetry_strength,scale,benchmark_role,family_scale,permutation_variant,event_audit_role,valid_orbit_count,valid_orbit_vars,orbit_confidence_mean,orbit_confidence_max,formula_equivalence_group,echosat_sampling_group_id,training_priority,canonical_order_training_v1,orbits_path_resolved,metadata_path_resolved,phase_flip_frac,weight_delta_abs_mean,weight_delta_abs_max,weight_relative_abs_mean,weight_rank_change_penalty,event_state_l2_sum_train,event_state_l2_max_train,event_state_nonzero_vars_train,warmup_cpu_time_train,warmup_conflicts_train,warmup_decisions_train,echosat_perm_delta_penalty,baseline_static_cpu_time,baseline_static_conflicts,baseline_static_decisions,baseline_neutral_cpu_time,echosat_target_mode,echosat_final_cpu_cost,echosat_search_cost,echosat_overhead_cost,echosat_weighted_risk,echosat_perturbation_penalty,echosat_e_sym,echosat_advantage_weight,echosat_result_mismatch,echosat_cost,plain_Result,plain_CPU_time,plain_decisions,plain_conflicts,_plain_present,static_Result,static_CPU_time,static_decisions,static_conflicts,_static_present,search_score,v2_missing_plain_baseline,v2_plain_unsolved,v2_missing_static_baseline,v2_invalid_static_baseline,v2_static_unsolved,v2_control_blocked,v2_plain_result_mismatch,v2_static_result_mismatch,v2_plain_solved_guided_unsolved,v2_static_solved_guided_unsolved,v2_near_cap,v2_weighted_risk,v2_valid_symmetry_orbit_evidence,v2_decisions_improved,v2_conflicts_improved,v2_static_search_blowup,v2_hard_safety_blocked,v2_row_positive_candidate,v2_variant_hard_blocked,v2_variant_mean_search_score,v2_variant_positive_capable,v2_base_hard_blocked,v2_base_blocked,worst_variant_score,worst_variant_penalty,v2_objective_search_score,v2_positive_eligible,v2_blocked_penalty,baseline_plain_cpu_time,baseline_plain_result,baseline_static_result,v2_invalid_eligibility,grpo_target_value,grpo_group_mean_cost,grpo_group_std_cost,grpo_raw_advantage_unclamped,grpo_raw_advantage,grpo_weighted_advantage_before_clamp,grpo_final_advantage,grpo_positive_raw_advantage_clamped,grpo_positive_advantage_clamped,advantage,echosat_replay_role
5,240,1.0,4050.0,4594.0,117275.0,0.018322,SATISFIABLE,10,False,3820,0,587,0,data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v150_c638_seed1937_perm1743.cnf,random_3sat_control,random_3sat_control_v150_c638_seed1937_perm1743,random_3sat_control_v150_c638_seed1937,perm_seed1743,150,UNKNOWN,non_symmetric_control,none,large,control,random_3sat_control:large,True,event,0,0.0,0.0,0.0,,random_3sat_control_v150_c638_seed1937,1,True,/Users/cchao/EchoSAT/RLAF/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v150_c638_seed1937_perm1743.orbits.json,/Users/cchao/EchoSAT/RLAF/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v150_c638_seed1937_perm1743.metadata.json,0.29333333333333333,0.06040022522211075,0.557418704032898,0.04983341321349144,0.32388283923729944,154.7497429009527,1.639380693435669,150,0.0011030000168830156,1.0,18.0,0.2363598644733429,0.009797,2417.0,2775.0,0.010447,symmetry_grpo_v2,0.8701643360212311,0.664556448877508,0.11258548707594321,0.0,1.8488492913884855,0.0,0.0,False,23.409760632389332,,,,,True,SATISFIABLE,0.009797,2775.0,2417.0,True,-1.3311264429510188,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,-0.6627780940642425,False,True,True,-19.747507746487297,19.747507746487297,-1.3311264429510188,False,22.078634189438315,0.0,,SATISFIABLE,False,23.409760632389332,0.0,0.0,-22.078634189438315,-22.078634189438315,-0.0,-0.0,False,False,-0.0,random_control
5,240,1.0,3887.0,4425.0,112461.0,0.01607,SATISFIABLE,10,False,3820,0,587,1,data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v150_c638_seed1937_perm1743.cnf,random_3sat_control,random_3sat_control_v150_c638_seed1937_perm1743,random_3sat_control_v150_c638_seed1937,perm_seed1743,150,UNKNOWN,non_symmetric_control,none,large,control,random_3sat_control:large,True,event,0,0.0,0.0,0.0,,random_3sat_control_v150_c638_seed1937,1,True,/Users/cchao/EchoSAT/RLAF/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v150_c638_seed1937_perm1743.orbits.json,/Users/cchao/EchoSAT/RLAF/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v150_c638_seed1937_perm1743.metadata.json,0.2866666666666667,0.05090229585766792,0.4998108148574829,0.0437193438410759,0.38484910440464015,154.7497429009527,1.639380693435669,150,0.0011030000168830156,1.0,18.0,0.20919343829154968,0.009797,2417.0,2775.0,0.010447,symmetry_grpo_v2,0.6402980504235991,0.6007134151114293,0.11258548707594321,0.0,1.9260492455863794,0.0,0.0,False,23.153080882718275,,,,,True,SATISFIABLE,0.009797,2775.0,2417.0,True,-1.2027865681154883,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,-0.6627780940642425,False,True,True,-19.747507746487297,19.747507746487297,-1.2027865681154883,False,21.950294314602786,0.0,,SATISFIABLE,False,23.153080882718275,0.0,0.0,-21.950294314602786,-21.950294314602786,-0.0,-0.0,False,False,-0.0,random_control
5,240,1.0,3554.0,4016.0,103330.0,0.016252,SATISFIABLE,10,False,3821,0,587,2,data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v150_c638_seed1937_perm1743.cnf,random_3sat_control,random_3sat_control_v150_c638_seed1937_perm1743,random_3sat_control_v150_c638_seed1937,perm_seed1743,150,UNKNOWN,non_symmetric_control,none,large,control,random_3sat_control:large,True,event,0,0.0,0.0,0.0,,random_3sat_control_v150_c638_seed1937,1,True,/Users/cchao/EchoSAT/RLAF/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v150_c638_seed1937_perm1743.orbits.json,/Users/cchao/EchoSAT/RLAF/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v150_c638_seed1937_perm1743.metadata.json,0.2866666666666667,0.05398596450686455,0.5247102975845337,0.04848918691277504,0.42620560913818384,154.7497429009527,1.639380693435669,150,0.0011030000168830156,1.0,18.0,0.2136262208223343,0.009797,2417.0,2775.0,0.010447,symmetry_grpo_v2,0.658875165867102,0.45765200699251174,0.11258548707594321,0.0,2.0254567058044137,0.0,0.0,False,22.582757907695257,,,,,True,SATISFIABLE,0.009797,2775.0,2417.0,True,-0.9176250806039801,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,-0.6627780940642425,False,True,True,-19.747507746487297,19.747507746487297,-0.9176250806039801,False,21.665132827091277,0.0,,SATISFIABLE,False,22.582757907695257,0.0,0.0,-21.665132827091277,-21.665132827091277,-0.0,-0.0,False,False,-0.0,random_control
5,240,1.0,4939.0,5616.0,139563.0,0.022717,SATISFIABLE,10,False,3820,0,587,3,data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v150_c638_seed1937_perm1743.cnf,random_3sat_control,random_3sat_control_v150_c638_seed1937_perm1743,random_3sat_control_v150_c638_seed1937,perm_seed1743,150,UNKNOWN,non_symmetric_control,none,large,control,random_3sat_control:large,True,event,0,0.0,0.0,0.0,,random_3sat_control_v150_c638_seed1937,1,True,/Users/cchao/EchoSAT/RLAF/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v150_c638_seed1937_perm1743.orbits.json,/Users/cchao/EchoSAT/RLAF/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v150_c638_seed1937_perm1743.metadata.json,0.38,0.06225430965423584,1.021658182144165,0.05078190565109253,0.3396879861327169,154.7497429009527,1.639380693435669,150,0.0011030000168830156,1.0,18.0,0.23028312623500824,0.009797,2417.0,2775.0,0.010447,symmetry_grpo_v2,1.0,1.0,0.11258548707594321,0.0,2.1871126420442577,0.0,0.0,False,24.881959881700705,,,,,True,SATISFIABLE,0.009797,2775.0,2417.0,True,-2.067226067606705,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,-0.6627780940642425,False,True,True,-19.747507746487297,19.747507746487297,-2.067226067606705,False,22.814733814094,0.0,,SATISFIABLE,False,24.881959881700705,0.0,0.0,-22.814733814094,-22.814733814094,-0.0,-0.0,False,False,-0.0,random_control
5,240,1.0,3959.0,4481.0,115913.0,0.016292,SATISFIABLE,10,False,3822,0,587,4,data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v150_c638_seed1937_perm1743.cnf,random_3sat_control,random_3sat_control_v150_c638_seed1937_perm1743,random_3sat_control_v150_c638_seed1937,perm_seed1743,150,UNKNOWN,non_symmetric_control,none,large,control,random_3sat_control:large,True,event,0,0.0,0.0,0.0,,random_3sat_control_v150_c638_seed1937,1,True,/Users/cchao/EchoSAT/RLAF/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v150_c638_seed1937_perm1743.orbits.json,/Users/cchao/EchoSAT/RLAF/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v150_c638_seed1937_perm1743.metadata.json,0.32,0.053127869963645935,0.3473900556564331,0.045570798218250275,0.2986550513356149,154.7497429009527,1.639380693435669,150,0.0011030000168830156,1.0,18.0,0.2116851806640625,0.009797,2417.0,2775.0,0.010447,symmetry_grpo_v2,0.6629580483821579,0.6252175617901725,0.11258548707594321,0.0,1.8768078964351058,0.0,0.0,False,23.253019232321495,,,,,True,SATISFIABLE,0.009797,2775.0,2417.0,True,-1.2527557429171,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,-0.6627780940642425,False,True,True,-19.747507746487297,19.747507746487297,-1.2527557429171,False,22.000263489404396,0.0,,SATISFIABLE,False,23.253019232321495,0.0,0.0,-22.000263489404396,-22.000263489404396,-0.0,-0.0,False,False,-0.0,random_control
5,240,1.0,2559.0,3015.0,75615.0,0.01026,SATISFIABLE,10,False,3819,0,587,5,data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v150_c638_seed1937_perm1743.cnf,random_3sat_control,random_3sat_control_v150_c638_seed1937_perm1743,random_3sat_control_v150_c638_seed1937,perm_seed1743,150,UNKNOWN,non_symmetric_control,none,large,control,random_3sat_control:large,True,event,0,0.0,0.0,0.0,,random_3sat_control_v150_c638_seed1937,1,True,/Users/cchao/EchoSAT/RLAF/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v150_c638_seed1937_perm1743.orbits.json,/Users/cchao/EchoSAT/RLAF/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v150_c638_seed1937_perm1743.metadata.json,0.32666666666666666,0.06114542484283447,1.4017970561981201,0.050039712339639664,0.39491532957020303,154.7497429009527,1.639380693435669,150,0.0011030000168830156,1.0,18.0,0.21984615921974182,0.009797,2417.0,2775.0,0.010447,symmetry_grpo_v2,0.0472593651117689,0.07400530029408806,0.11258548707594321,0.0,2.108302985662478,0.0,0.0,False,21.037981753800363,,,,,True,SATISFIABLE,0.009797,2775.0,2417.0,True,-0.145237003656532,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,-0.6627780940642425,False,True,True,-19.747507746487297,19.747507746487297,-0.145237003656532,False,20.89274475014383,0.0,,SATISFIABLE,False,21.037981753800363,0.0,0.0,-20.89274475014383,-20.89274475014383,-0.0,-0.0,False,False,-0.0,random_control
5,240,1.0,2800.0,3245.0,82304.0,0.012878,SATISFIABLE,10,False,3820,0,587,6,data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v150_c638_seed1937_perm1743.cnf,random_3sat_control,random_3sat_control_v150_c638_seed1937_perm1743,random_3sat_control_v150_c638_seed1937,perm_seed1743,150,UNKNOWN,non_symmetric_control,none,large,control,random_3sat_control:large,True,event,0,0.0,0.0,0.0,,random_3sat_control_v150_c638_seed1937,1,True,/Users/cchao/EchoSAT/RLAF/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v150_c638_seed1937_perm1743.orbits.json,/Users/cchao/EchoSAT/RLAF/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v150_c638_seed1937_perm1743.metadata.json,0.3,0.05206228420138359,0.3426520824432373,0.04742605984210968,0.4385581581403618,154.7497429009527,1.639380693435669,150,0.0011030000168830156,1.0,18.0,0.21692001819610596,0.009797,2417.0,2775.0,0.010447,symmetry_grpo_v2,0.3144840257221599,0.1644605590282049,0.11258548707594321,0.0,2.0931075257281075,0.0,0.0,False,21.403168289115154,,,,,True,SATISFIABLE,0.009797,2775.0,2417.0,True,-0.3278302713139287,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,-0.6627780940642425,False,True,True,-19.747507746487297,19.747507746487297,-0.3278302713139287,False,21.075338017801226,0.0,,SATISFIABLE,False,21.403168289115154,0.0,0.0,-21.075338017801226,-21.075338017801226,-0.0,-0.0,False,False,-0.0,random_control
5,240,1.0,4366.0,4838.0,125037.0,0.016947,SATISFIABLE,10,False,3821,0,587,7,data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v150_c638_seed1937_perm1743.cnf,random_3sat_control,random_3sat_control_v150_c638_seed1937_perm1743,random_3sat_control_v150_c638_seed1937,perm_seed1743,150,UNKNOWN,non_symmetric_control,none,large,control,random_3sat_control:large,True,event,0,0.0,0.0,0.0,,random_3sat_control_v150_c638_seed1937,1,True,/Users/cchao/EchoSAT/RLAF/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v150_c638_seed1937_perm1743.orbits.json,/Users/cchao/EchoSAT/RLAF/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v150_c638_seed1937_perm1743.metadata.json,0.34,0.05313209816813469,0.8245773315429688,0.0433918796479702,0.35786479399084403,154.7497429009527,1.639380693435669,150,0.0011030000168830156,1.0,18.0,0.21528564393520355,0.009797,2417.0,2775.0,0.010447,symmetry_grpo_v2,0.7298152495661937,0.7717500736151957,0.11258548707594321,0.0,2.057601166749584,0.0,0.0,False,23.847097663255536,,,,,True,SATISFIABLE,0.009797,2775.0,2417.0,True,-1.5497949583841184,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,-0.6627780940642425,False,True,True,-19.747507746487297,19.747507746487297,-1.5497949583841184,False,22.297302704871417,0.0,,SATISFIABLE,False,23.847097663255536,0.0,0.0,-22.297302704871417,-22.297302704871417,-0.0,-0.0,False,False,-0.0,random_control
5,240,1.0,3994.0,4516.0,116727.0,0.015327,SATISFIABLE,10,False,3821,0,587,8,data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v150_c638_seed1937_perm1743.cnf,random_3sat_control,random_3sat_control_v150_c638_seed1937_perm1743,random_3sat_control_v150_c638_seed1937,perm_seed1743,150,UNKNOWN,non_symmetric_control,none,large,control,random_3sat_control:large,True,event,0,0.0,0.0,0.0,,random_3sat_control_v150_c638_seed1937,1,True,/Users/cchao/EchoSAT/RLAF/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v150_c638_seed1937_perm1743.orbits.json,/Users/cchao/EchoSAT/RLAF/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v150_c638_seed1937_perm1743.metadata.json,0.30666666666666664,0.05527879670262337,0.3822624683380127,0.047451362013816833,0.30168096359838215,154.7497429009527,1.639380693435669,150,0.0011030000168830156,1.0,18.0,0.19419682025909424,0.009797,2417.0,2775.0,0.010447,symmetry_grpo_v2,0.5644585077064408,0.6386708413005475,0.11258548707594321,0.0,1.8427750275784565,0.0,0.0,False,23.307205980095336,,,,,True,SATISFIABLE,0.009797,2775.0,2417.0,True,-1.2798491168040196,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,-0.6627780940642425,False,True,True,-19.747507746487297,19.747507746487297,-1.2798491168040196,False,22.027356863291317,0.0,,SATISFIABLE,False,23.307205980095336,0.0,0.0,-22.027356863291317,-22.027356863291317,-0.0,-0.0,False,False,-0.0,random_control
5,240,1.0,3018.0,3500.0,89099.0,0.011805,SATISFIABLE,10,False,3822,0,587,9,data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v150_c638_seed1937_perm1743.cnf,random_3sat_control,random_3sat_control_v150_c638_seed1937_perm1743,random_3sat_control_v150_c638_seed1937,perm_seed1743,150,UNKNOWN,non_symmetric_control,none,large,control,random_3sat_control:large,True,event,0,0.0,0.0,0.0,,random_3sat_control_v150_c638_seed1937,1,True,/Users/cchao/EchoSAT/RLAF/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v150_c638_seed1937_perm1743.orbits.json,/Users/cchao/EchoSAT/RLAF/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v150_c638_seed1937_perm1743.metadata.json,0.37333333333333335,0.06331487745046616,0.5110287666320801,0.053871866315603256,0.3810444908662607,154.7497429009527,1.639380693435669,150,0.0011030000168830156,1.0,18.0,0.2212563306093216,0.009797,2417.0,2775.0,0.010447,symmetry_grpo_v2,0.20496070225579252,0.25558860474044587,0.11258548707594321,0.0,2.2573071805037994,0.0,0.0,False,21.76734098477316,,,,,True,SATISFIABLE,0.009797,2775.0,2417.0,True,-0.5099166191429327,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,-0.6627780940642425,False,True,True,-19.747507746487297,19.747507746487297,-0.5099166191429327,False,21.25742436563023,0.0,,SATISFIABLE,False,21.76734098477316,0.0,0.0,-21.25742436563023,-21.25742436563023,-0.0,-0.0,False,False,-0.0,random_control
