iteration,global_step,restarts,conflicts,decisions,propagations,CPU time,Result,solver_returncode,solver_timeout,solver_stdout_bytes,solver_stderr_bytes,cnf_id,sample_id,file,family,instance_id,base_instance_id,variant,num_vars,expected_result,control_type,symmetry_strength,scale,benchmark_role,family_scale,permutation_variant,event_audit_role,valid_orbit_count,valid_orbit_vars,orbit_confidence_mean,orbit_confidence_max,formula_equivalence_group,echosat_sampling_group_id,training_priority,canonical_order_training_v1,orbits_path_resolved,metadata_path_resolved,phase_flip_frac,weight_delta_abs_mean,weight_delta_abs_max,weight_relative_abs_mean,weight_rank_change_penalty,event_state_l2_sum_train,event_state_l2_max_train,event_state_nonzero_vars_train,warmup_cpu_time_train,warmup_conflicts_train,warmup_decisions_train,echosat_perm_delta_penalty,baseline_static_cpu_time,baseline_static_conflicts,baseline_static_decisions,baseline_neutral_cpu_time,echosat_target_mode,echosat_final_cpu_cost,echosat_search_cost,echosat_overhead_cost,echosat_weighted_risk,echosat_perturbation_penalty,echosat_e_sym,echosat_advantage_weight,echosat_result_mismatch,echosat_cost,plain_Result,plain_CPU_time,plain_decisions,plain_conflicts,_plain_present,static_Result,static_CPU_time,static_decisions,static_conflicts,_static_present,search_score,v2_missing_plain_baseline,v2_plain_unsolved,v2_missing_static_baseline,v2_invalid_static_baseline,v2_static_unsolved,v2_control_blocked,v2_plain_result_mismatch,v2_static_result_mismatch,v2_plain_solved_guided_unsolved,v2_static_solved_guided_unsolved,v2_near_cap,v2_weighted_risk,v2_valid_symmetry_orbit_evidence,v2_decisions_improved,v2_conflicts_improved,v2_static_search_blowup,v2_hard_safety_blocked,v2_row_positive_candidate,v2_variant_hard_blocked,v2_variant_mean_search_score,v2_variant_positive_capable,v2_base_hard_blocked,v2_base_blocked,worst_variant_score,worst_variant_penalty,v2_objective_search_score,v2_positive_eligible,v2_blocked_penalty,baseline_plain_cpu_time,baseline_plain_result,baseline_static_result,v2_invalid_eligibility,grpo_target_value,grpo_group_mean_cost,grpo_group_std_cost,grpo_raw_advantage_unclamped,grpo_raw_advantage,grpo_weighted_advantage_before_clamp,grpo_final_advantage,grpo_positive_raw_advantage_clamped,grpo_positive_advantage_clamped,advantage,echosat_replay_role
6,288,1.0,36302.0,39242.0,266876.0,0.208134,UNSATISFIABLE,20,False,4114,0,122,0,data/echosat_symmetry_grpo_v1_canonical/cnf/complete_coloring/k9_color8.cnf,complete_coloring,k9_color8,k9_color8,base,72,UNSATISFIABLE,strong_symmetry,strong,large,main,complete_coloring:large,False,event,1,72.0,1.0,1.0,formula_equiv_k9_php_p9,formula_equiv_k9_php_p9,3,True,/Users/cchao/EchoSAT/RLAF/data/echosat_symmetry_grpo_v1_canonical/cnf/complete_coloring/k9_color8.orbits.json,/Users/cchao/EchoSAT/RLAF/data/echosat_symmetry_grpo_v1_canonical/cnf/complete_coloring/k9_color8.metadata.json,0.5277777777777778,0.032056841999292374,0.11306089162826538,0.03506259247660637,0.0,85.17462101951241,1.6578807830810547,72,0.0011350000277161598,1.0,7.0,0.0,0.237019,40436.0,43519.0,0.296519,symmetry_grpo_v2,-0.12186786713301462,-0.10005943618928778,0.004788645752940312,0.0,1.9699412958903446,0.988528771466914,0.988528771466914,False,-0.10635066549376618,UNSATISFIABLE,0.295238,46557.0,43529.0,True,UNSATISFIABLE,0.237019,43519.0,40436.0,True,0.10635066549376618,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,0.04164157034555723,True,True,False,0.02746070345061627,0.0,0.10635066549376618,True,0.0,0.295238,UNSATISFIABLE,UNSATISFIABLE,False,-0.10635066549376618,-0.06282440447857439,0.053163611095706324,0.818722809043856,0.818722809043856,0.8093310525960637,0.8093310525960637,False,False,0.8093310525960637,other
6,288,1.0,32999.0,35327.0,238394.0,0.2199,UNSATISFIABLE,20,False,4111,0,122,1,data/echosat_symmetry_grpo_v1_canonical/cnf/complete_coloring/k9_color8.cnf,complete_coloring,k9_color8,k9_color8,base,72,UNSATISFIABLE,strong_symmetry,strong,large,main,complete_coloring:large,False,event,1,72.0,1.0,1.0,formula_equiv_k9_php_p9,formula_equiv_k9_php_p9,3,True,/Users/cchao/EchoSAT/RLAF/data/echosat_symmetry_grpo_v1_canonical/cnf/complete_coloring/k9_color8.orbits.json,/Users/cchao/EchoSAT/RLAF/data/echosat_symmetry_grpo_v1_canonical/cnf/complete_coloring/k9_color8.metadata.json,0.3333333333333333,0.0352633073925972,0.10997766256332397,0.038569703698158264,0.0,85.17462101951241,1.6578807830810547,72,0.0011350000277161598,1.0,7.0,0.0,0.237019,40436.0,43519.0,0.296519,symmetry_grpo_v2,-0.07222627721828205,-0.1862959117923283,0.004788645752940312,0.0,1.3016606296102204,0.988528771466914,0.988528771466914,False,-0.18969125813277327,UNSATISFIABLE,0.295238,46557.0,43529.0,True,UNSATISFIABLE,0.237019,43519.0,40436.0,True,0.18969125813277327,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,0.04164157034555723,True,True,False,0.02746070345061627,0.0,0.18969125813277327,True,0.0,0.295238,UNSATISFIABLE,UNSATISFIABLE,False,-0.18969125813277327,-0.06282440447857439,0.053163611095706324,2.3863475606615645,2.3863475606615645,2.3589732224338436,2.3589732224338436,False,False,2.3589732224338436,other
6,288,1.0,37690.0,40349.0,268046.0,0.278785,UNSATISFIABLE,20,False,4113,0,122,2,data/echosat_symmetry_grpo_v1_canonical/cnf/complete_coloring/k9_color8.cnf,complete_coloring,k9_color8,k9_color8,base,72,UNSATISFIABLE,strong_symmetry,strong,large,main,complete_coloring:large,False,event,1,72.0,1.0,1.0,formula_equiv_k9_php_p9,formula_equiv_k9_php_p9,3,True,/Users/cchao/EchoSAT/RLAF/data/echosat_symmetry_grpo_v1_canonical/cnf/complete_coloring/k9_color8.orbits.json,/Users/cchao/EchoSAT/RLAF/data/echosat_symmetry_grpo_v1_canonical/cnf/complete_coloring/k9_color8.metadata.json,0.5694444444444444,0.03696303069591522,0.10037922859191895,0.040428802371025085,0.0,85.17462101951241,1.6578807830810547,72,0.0011350000277161598,1.0,7.0,0.0,0.237019,40436.0,43519.0,0.296519,symmetry_grpo_v2,0.17621372126285234,-0.07062236351815034,0.004788645752940312,0.0,2.134556363854143,0.988528771466914,0.988528771466914,False,-0.06156507925893598,UNSATISFIABLE,0.295238,46557.0,43529.0,True,UNSATISFIABLE,0.237019,43519.0,40436.0,True,0.06156507925893598,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,0.04164157034555723,True,True,False,0.02746070345061627,0.0,0.06156507925893598,True,0.0,0.295238,UNSATISFIABLE,UNSATISFIABLE,False,-0.06156507925893598,-0.06282440447857439,0.053163611095706324,-0.023687729138100584,-0.023687729138100584,-0.023416001783727592,-0.023416001783727592,False,False,-0.023416001783727592,other
6,288,1.0,36579.0,39100.0,259779.0,0.263328,UNSATISFIABLE,20,False,4113,0,122,3,data/echosat_symmetry_grpo_v1_canonical/cnf/complete_coloring/k9_color8.cnf,complete_coloring,k9_color8,k9_color8,base,72,UNSATISFIABLE,strong_symmetry,strong,large,main,complete_coloring:large,False,event,1,72.0,1.0,1.0,formula_equiv_k9_php_p9,formula_equiv_k9_php_p9,3,True,/Users/cchao/EchoSAT/RLAF/data/echosat_symmetry_grpo_v1_canonical/cnf/complete_coloring/k9_color8.orbits.json,/Users/cchao/EchoSAT/RLAF/data/echosat_symmetry_grpo_v1_canonical/cnf/complete_coloring/k9_color8.metadata.json,0.5555555555555556,0.03886619582772255,0.14735645055770874,0.04251040890812874,0.0,85.17462101951241,1.6578807830810547,72,0.0011350000277161598,1.0,7.0,0.0,0.237019,40436.0,43519.0,0.296519,symmetry_grpo_v2,0.1109995401212561,-0.09877140550726465,0.004788645752940312,0.0,2.0932308756228952,0.988528771466914,0.988528771466914,False,-0.09291360074849779,UNSATISFIABLE,0.295238,46557.0,43529.0,True,UNSATISFIABLE,0.237019,43519.0,40436.0,True,0.09291360074849779,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,0.04164157034555723,True,True,False,0.02746070345061627,0.0,0.09291360074849779,True,0.0,0.295238,UNSATISFIABLE,UNSATISFIABLE,False,-0.09291360074849779,-0.06282440447857439,0.053163611095706324,0.565973523050497,0.565973523050497,0.5594811114239089,0.5594811114239089,False,False,0.5594811114239089,other
6,288,1.0,38578.0,41399.0,274213.0,0.258809,UNSATISFIABLE,20,False,4114,0,122,4,data/echosat_symmetry_grpo_v1_canonical/cnf/complete_coloring/k9_color8.cnf,complete_coloring,k9_color8,k9_color8,base,72,UNSATISFIABLE,strong_symmetry,strong,large,main,complete_coloring:large,False,event,1,72.0,1.0,1.0,formula_equiv_k9_php_p9,formula_equiv_k9_php_p9,3,True,/Users/cchao/EchoSAT/RLAF/data/echosat_symmetry_grpo_v1_canonical/cnf/complete_coloring/k9_color8.orbits.json,/Users/cchao/EchoSAT/RLAF/data/echosat_symmetry_grpo_v1_canonical/cnf/complete_coloring/k9_color8.metadata.json,0.4305555555555556,0.028802640736103058,0.09792321920394897,0.031503260135650635,0.0,85.17462101951241,1.6578807830810547,72,0.0011350000277161598,1.0,7.0,0.0,0.237019,40436.0,43519.0,0.296519,symmetry_grpo_v2,0.09193355806918434,-0.04747001445588703,0.004788645752940312,0.0,1.6172058549192219,0.988528771466914,0.988528771466914,False,-0.042735076530893784,UNSATISFIABLE,0.295238,46557.0,43529.0,True,UNSATISFIABLE,0.237019,43519.0,40436.0,True,0.042735076530893784,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,0.04164157034555723,True,True,False,0.02746070345061627,0.0,0.042735076530893784,True,0.0,0.295238,UNSATISFIABLE,UNSATISFIABLE,False,-0.042735076530893784,-0.06282440447857439,0.053163611095706324,-0.3778774152778175,-0.3778774152778175,-0.3735426970896738,-0.3735426970896738,False,False,-0.3735426970896738,other
6,288,1.0,38632.0,41482.0,275881.0,0.256809,UNSATISFIABLE,20,False,4114,0,122,5,data/echosat_symmetry_grpo_v1_canonical/cnf/complete_coloring/k9_color8.cnf,complete_coloring,k9_color8,k9_color8,base,72,UNSATISFIABLE,strong_symmetry,strong,large,main,complete_coloring:large,False,event,1,72.0,1.0,1.0,formula_equiv_k9_php_p9,formula_equiv_k9_php_p9,3,True,/Users/cchao/EchoSAT/RLAF/data/echosat_symmetry_grpo_v1_canonical/cnf/complete_coloring/k9_color8.orbits.json,/Users/cchao/EchoSAT/RLAF/data/echosat_symmetry_grpo_v1_canonical/cnf/complete_coloring/k9_color8.metadata.json,0.375,0.04311677813529968,0.1400650143623352,0.04715953767299652,0.0,85.17462101951241,1.6578807830810547,72,0.0011350000277161598,1.0,7.0,0.0,0.237019,40436.0,43519.0,0.296519,symmetry_grpo_v2,0.08349541597930968,-0.045820097689248634,0.004788645752940312,0.0,1.4775583818554878,0.988528771466914,0.988528771466914,False,-0.04153565533261973,UNSATISFIABLE,0.295238,46557.0,43529.0,True,UNSATISFIABLE,0.237019,43519.0,40436.0,True,0.04153565533261973,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,0.04164157034555723,True,True,False,0.02746070345061627,0.0,0.04153565533261973,True,0.0,0.295238,UNSATISFIABLE,UNSATISFIABLE,False,-0.04153565533261973,-0.06282440447857439,0.053163611095706324,-0.40043835825279395,-0.40043835825279395,-0.39584483833186235,-0.39584483833186235,False,False,-0.39584483833186235,other
6,288,1.0,39699.0,42532.0,284163.0,0.249191,UNSATISFIABLE,20,False,4113,0,122,6,data/echosat_symmetry_grpo_v1_canonical/cnf/complete_coloring/k9_color8.cnf,complete_coloring,k9_color8,k9_color8,base,72,UNSATISFIABLE,strong_symmetry,strong,large,main,complete_coloring:large,False,event,1,72.0,1.0,1.0,formula_equiv_k9_php_p9,formula_equiv_k9_php_p9,3,True,/Users/cchao/EchoSAT/RLAF/data/echosat_symmetry_grpo_v1_canonical/cnf/complete_coloring/k9_color8.orbits.json,/Users/cchao/EchoSAT/RLAF/data/echosat_symmetry_grpo_v1_canonical/cnf/complete_coloring/k9_color8.metadata.json,0.4166666666666667,0.038796160370111465,0.1741827130317688,0.04243381321430206,0.0,85.17462101951241,1.6578807830810547,72,0.0011350000277161598,1.0,7.0,0.0,0.237019,40436.0,43519.0,0.296519,symmetry_grpo_v2,0.05135453275897708,-0.020675711828093246,0.004788645752940312,0.0,1.6068516795833907,0.988528771466914,0.988528771466914,False,-0.017885314384919575,UNSATISFIABLE,0.295238,46557.0,43529.0,True,UNSATISFIABLE,0.237019,43519.0,40436.0,True,0.017885314384919575,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,0.04164157034555723,True,True,False,0.02746070345061627,0.0,0.017885314384919575,True,0.0,0.295238,UNSATISFIABLE,UNSATISFIABLE,False,-0.017885314384919575,-0.06282440447857439,0.053163611095706324,-0.8452979240397056,-0.8452979240397056,-0.8356013183745029,-0.8356013183745029,False,False,-0.8356013183745029,other
6,288,1.0,42356.0,45527.0,301833.0,0.284322,UNSATISFIABLE,20,False,4222,0,122,7,data/echosat_symmetry_grpo_v1_canonical/cnf/complete_coloring/k9_color8.cnf,complete_coloring,k9_color8,k9_color8,base,72,UNSATISFIABLE,strong_symmetry,strong,large,main,complete_coloring:large,False,event,1,72.0,1.0,1.0,formula_equiv_k9_php_p9,formula_equiv_k9_php_p9,3,True,/Users/cchao/EchoSAT/RLAF/data/echosat_symmetry_grpo_v1_canonical/cnf/complete_coloring/k9_color8.orbits.json,/Users/cchao/EchoSAT/RLAF/data/echosat_symmetry_grpo_v1_canonical/cnf/complete_coloring/k9_color8.metadata.json,0.4861111111111111,0.04388303682208061,0.1287640929222107,0.047997646033763885,0.0,85.17462101951241,1.6578807830810547,72,0.0011350000277161598,1.0,7.0,0.0,0.237019,40436.0,43519.0,0.296519,symmetry_grpo_v2,0.19957471763867035,0.04674451998117689,0.004788645752940312,0.0,1.8693806500070624,0.988528771466914,0.988528771466914,False,1.1872464149820474,UNSATISFIABLE,0.295238,46557.0,43529.0,True,UNSATISFIABLE,0.237019,43519.0,40436.0,True,-0.09362320749102368,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0.04164157034555723,True,True,False,0.02746070345061627,0.0,-0.09362320749102368,False,1.0936232074910237,0.295238,UNSATISFIABLE,UNSATISFIABLE,False,1.1872464149820474,0.0,0.0,-1.0936232074910237,-1.0936232074910237,-1.0810780057488076,-1.0810780057488076,False,False,-1.0810780057488076,other
6,288,1.0,41522.0,44748.0,300882.0,0.224328,UNSATISFIABLE,20,False,4221,0,122,8,data/echosat_symmetry_grpo_v1_canonical/cnf/complete_coloring/k9_color8.cnf,complete_coloring,k9_color8,k9_color8,base,72,UNSATISFIABLE,strong_symmetry,strong,large,main,complete_coloring:large,False,event,1,72.0,1.0,1.0,formula_equiv_k9_php_p9,formula_equiv_k9_php_p9,3,True,/Users/cchao/EchoSAT/RLAF/data/echosat_symmetry_grpo_v1_canonical/cnf/complete_coloring/k9_color8.orbits.json,/Users/cchao/EchoSAT/RLAF/data/echosat_symmetry_grpo_v1_canonical/cnf/complete_coloring/k9_color8.metadata.json,0.5,0.04352204501628876,0.11842209100723267,0.0476028136909008,0.0,85.17462101951241,1.6578807830810547,72,0.0011350000277161598,1.0,7.0,0.0,0.237019,40436.0,43519.0,0.296519,symmetry_grpo_v2,-0.05354423063129963,0.02761806139818323,0.004788645752940312,0.0,1.9166098479181528,0.988528771466914,0.988528771466914,False,1.1101955890517843,UNSATISFIABLE,0.295238,46557.0,43529.0,True,UNSATISFIABLE,0.237019,43519.0,40436.0,True,-0.05509779452589218,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0.04164157034555723,True,True,False,0.02746070345061627,0.0,-0.05509779452589218,False,1.0550977945258921,0.295238,UNSATISFIABLE,UNSATISFIABLE,False,1.1101955890517843,0.0,0.0,-1.0550977945258921,-1.0550977945258921,-1.0429945266001306,-1.0429945266001306,False,False,-1.0429945266001306,other
6,288,1.0,40235.0,42881.0,286026.0,0.311328,UNSATISFIABLE,20,False,4221,0,122,9,data/echosat_symmetry_grpo_v1_canonical/cnf/complete_coloring/k9_color8.cnf,complete_coloring,k9_color8,k9_color8,base,72,UNSATISFIABLE,strong_symmetry,strong,large,main,complete_coloring:large,False,event,1,72.0,1.0,1.0,formula_equiv_k9_php_p9,formula_equiv_k9_php_p9,3,True,/Users/cchao/EchoSAT/RLAF/data/echosat_symmetry_grpo_v1_canonical/cnf/complete_coloring/k9_color8.orbits.json,/Users/cchao/EchoSAT/RLAF/data/echosat_symmetry_grpo_v1_canonical/cnf/complete_coloring/k9_color8.metadata.json,0.4305555555555556,0.03759480267763138,0.10167163610458374,0.041119806468486786,0.0,85.17462101951241,1.6578807830810547,72,0.0011350000277161598,1.0,7.0,0.0,0.237019,40436.0,43519.0,0.296519,symmetry_grpo_v2,0.31351495027824766,-0.010300012970594598,0.004788645752940312,0.0,1.6508637670841484,0.988528771466914,0.988528771466914,False,0.005860206805835802,UNSATISFIABLE,0.295238,46557.0,43529.0,True,UNSATISFIABLE,0.237019,43519.0,40436.0,True,-0.005860206805835802,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,0.04164157034555723,True,True,False,0.02746070345061627,0.0,-0.005860206805835802,True,0.0,0.295238,UNSATISFIABLE,UNSATISFIABLE,False,0.005860206805835802,-0.06282440447857439,0.053163611095706324,-1.291947816726795,-1.291947816726795,-1.2771275880683004,-1.2771275880683004,False,False,-1.2771275880683004,other
